latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
32.988811,-7.149027,301.82,0.5,0.66,2015-01-01,0130,N,VIIRS,n,1,277.39,0.78,N,2
34.596085,-2.346648,299.35,0.55,0.51,2015-01-01,0130,N,VIIRS,n,1,273,1.52,N,2
32.987984,-7.149989,300.7,0.5,0.66,2015-01-01,0130,N,VIIRS,n,1,277,1.14,N,0
33.365845,-7.748655,303.81,0.39,0.59,2015-01-01,0306,N,VIIRS,n,1,281.08,1.11,N,0
33.367432,-7.749358,304.13,0.43,0.46,2015-01-02,0248,N,VIIRS,n,1,282.19,1.17,N,2
35.745422,-5.758878,298.55,0.49,0.48,2015-01-02,0248,N,VIIRS,n,1,282.61,0.55,N,2
33.053848,-7.533506,299.88,0.45,0.47,2015-01-02,0248,N,VIIRS,n,1,276.57,0.85,N,2
34.598434,-2.345571,301.57,0.39,0.6,2015-01-02,0248,N,VIIRS,n,1,274.08,1.35,N,2
30.218676,-9.151657,298.24,0.41,0.45,2015-01-02,0254,N,VIIRS,n,1,280.64,0.66,N,2
33.584175,-7.518306,304.92,0.41,0.37,2015-01-03,0230,N,VIIRS,n,1,279.26,0.75,N,0
35.214035,-5.096827,311.28,0.47,0.4,2015-01-03,0230,N,VIIRS,n,1,276.48,1.69,N,0
33.054874,-7.533094,298.53,0.41,0.37,2015-01-03,0230,N,VIIRS,n,1,278.41,0.69,N,2
32.989456,-7.147134,299.65,0.43,0.38,2015-01-03,0230,N,VIIRS,n,1,278.29,1.04,N,2
30.219185,-9.151111,301.12,0.4,0.37,2015-01-03,0230,N,VIIRS,n,1,281.74,1.02,N,2
33.367496,-7.7504,306.92,0.41,0.37,2015-01-03,0230,N,VIIRS,n,1,282.79,1.4,N,2
34.83144,-4.31308,315.8,0.52,0.41,2015-01-03,0230,N,VIIRS,n,1,275.8,2.3,N,0
35.271572,-4.916175,325.71,0.41,0.45,2015-01-03,1348,N,VIIRS,n,1,291.9,1.96,D,0
34.746853,-2.318798,305.16,0.41,0.37,2015-01-04,0212,N,VIIRS,n,1,275.15,0.99,N,0
34.596218,-2.34587,316.64,0.41,0.37,2015-01-04,0212,N,VIIRS,n,1,277.44,2,N,0
34.743462,-2.319613,323.13,0.41,0.37,2015-01-04,0212,N,VIIRS,n,1,274.05,2.05,N,0
31.506239,-8.268864,300.74,0.43,0.38,2015-01-04,0212,N,VIIRS,n,1,274.91,0.8,N,0
33.366611,-7.749027,305.26,0.42,0.38,2015-01-04,0212,N,VIIRS,n,1,281.73,1.43,N,2
32.988781,-7.148352,298.55,0.41,0.37,2015-01-04,0212,N,VIIRS,n,1,278.77,0.8,N,2
30.559616,-8.553296,331.99,0.44,0.38,2015-01-04,1330,N,VIIRS,n,1,298.14,3.05,D,0
34.595081,-2.34774,313.46,0.42,0.37,2015-01-05,0154,N,VIIRS,n,1,277.18,2.24,N,2
34.595707,-2.345236,317.76,0.42,0.37,2015-01-05,0154,N,VIIRS,n,1,276.68,1.62,N,0
35.083794,-5.3811,343.26,0.45,0.39,2015-01-05,1312,N,VIIRS,n,1,295.51,9.82,D,0
32.57679,-6.193983,325.84,0.52,0.42,2015-01-05,1312,N,VIIRS,n,1,293.39,2.22,D,0
34.597633,-2.344896,295.77,0.45,0.47,2015-01-06,0136,N,VIIRS,n,1,272.53,0.79,N,2
33.36829,-7.749973,301.7,0.46,0.39,2015-01-08,0236,N,VIIRS,n,1,281.67,1.12,N,2
31.58428,-8.503691,295.79,0.45,0.39,2015-01-08,0236,N,VIIRS,n,1,277.61,0.64,N,2
34.571175,-4.446909,296.13,0.41,0.45,2015-01-08,0236,N,VIIRS,n,1,276.47,0.59,N,0
30.220892,-9.151402,299.79,0.44,0.38,2015-01-08,0236,N,VIIRS,n,1,281.03,0.92,N,2
30.11565,-9.487316,328.71,0.41,0.37,2015-01-08,1354,N,VIIRS,l,1,299.87,1.43,D,0
33.872807,-5.449168,295.43,0.39,0.36,2015-01-09,0218,N,VIIRS,n,1,268.91,0.49,N,0
33.365993,-7.748832,300.06,0.39,0.36,2015-01-09,0218,N,VIIRS,n,1,275.18,0.47,N,0
35.742592,-5.754291,318.43,0.5,0.41,2015-01-10,0200,N,VIIRS,n,1,283.36,2.75,N,0
34.59687,-2.346968,323.62,0.39,0.36,2015-01-10,0200,N,VIIRS,n,1,278.27,2.51,N,2
32.426018,-5.997498,325.16,0.44,0.39,2015-01-10,1318,N,VIIRS,n,1,293.43,1.3,D,0
34.595413,-2.346045,332.83,0.39,0.36,2015-01-10,1318,N,VIIRS,n,1,295.32,2.61,D,0
34.594017,-2.344424,304.14,0.56,0.43,2015-01-11,0142,N,VIIRS,n,1,275.89,2.58,N,0
34.744793,-2.317701,313.62,0.56,0.43,2015-01-11,0142,N,VIIRS,n,1,277.79,1.92,N,0
34.596313,-2.343921,299.15,0.56,0.43,2015-01-11,0142,N,VIIRS,n,1,275.01,0.85,N,2
34.366089,-3.2273,330.51,0.5,0.41,2015-01-11,1300,N,VIIRS,n,1,277.21,2.47,D,0
34.597389,-2.347271,307.83,0.34,0.56,2015-01-12,0124,N,VIIRS,n,1,277.99,1.38,N,2
30.291733,-9.50903,333.64,0.39,0.36,2015-01-14,1342,N,VIIRS,n,1,303.14,3.93,D,0
30.470676,-8.628244,302.38,0.5,0.41,2015-01-15,0206,N,VIIRS,n,1,280.13,0.99,N,0
35.600384,-5.432735,295.07,0.42,0.38,2015-01-15,0206,N,VIIRS,n,1,281.24,0.51,N,0
32.665195,-4.956288,300.35,0.39,0.36,2015-01-15,0206,N,VIIRS,n,1,270.46,0.49,N,0
32.987717,-7.146113,296.57,0.46,0.39,2015-01-15,0206,N,VIIRS,n,1,280.16,0.66,N,0
35.744972,-5.759757,300.52,0.43,0.38,2015-01-15,0206,N,VIIRS,n,1,282.2,1.24,N,2
35.19313,-5.467238,321.97,0.42,0.38,2015-01-15,0206,N,VIIRS,n,1,279.99,1.68,N,0
35.189709,-5.468071,323.36,0.42,0.38,2015-01-15,0206,N,VIIRS,n,1,279.9,2.75,N,0
34.595558,-2.348957,312.62,0.47,0.4,2015-01-16,0148,N,VIIRS,n,1,280.74,2.85,N,2
34.886463,-4.368026,332.79,0.47,0.4,2015-01-16,1306,N,VIIRS,n,1,271.99,4.72,D,0
30.150333,-9.442349,301.99,0.4,0.44,2015-01-18,0248,N,VIIRS,n,1,277.37,0.9,N,0
34.594715,-2.34692,297.18,0.39,0.59,2015-01-18,0248,N,VIIRS,n,1,272.28,0.97,N,2
33.633873,-7.434249,298.51,0.42,0.38,2015-01-20,0212,N,VIIRS,n,1,280.86,0.63,N,0
33.135357,-8.60483,299.96,0.45,0.39,2015-01-20,0212,N,VIIRS,n,1,281.75,1.04,N,0
32.987926,-7.148133,295.29,0.41,0.37,2015-01-20,0212,N,VIIRS,n,1,275.03,0.76,N,0
33.908897,-5.493824,302.18,0.39,0.36,2015-01-20,0212,N,VIIRS,n,1,277.73,0.88,N,0
32.426411,-8.42737,314.45,0.44,0.38,2015-01-20,0212,N,VIIRS,n,1,277.7,1.97,N,0
33.365974,-7.748412,300.3,0.52,0.5,2015-01-23,0254,N,VIIRS,n,1,281.93,1.36,N,0
33.635151,-7.43449,300.52,0.53,0.5,2015-01-23,0254,N,VIIRS,n,1,281.36,1.23,N,0
34.595646,-2.346282,308.25,0.48,0.64,2015-01-23,0254,N,VIIRS,n,1,276.43,1.41,N,0
34.593269,-2.345945,300.16,0.48,0.64,2015-01-23,0254,N,VIIRS,n,1,275.18,1.21,N,0
32.455349,-4.581444,328.95,0.48,0.64,2015-01-23,1236,N,VIIRS,n,1,287.57,4.4,D,0
32.987732,-7.147177,295.58,0.49,0.4,2015-01-24,0236,N,VIIRS,n,1,277.78,0.72,N,0
33.05619,-7.533016,298.29,0.47,0.39,2015-01-24,0236,N,VIIRS,n,1,280.01,0.69,N,2
30.220598,-9.152398,298.08,0.44,0.38,2015-01-24,0236,N,VIIRS,n,1,282.91,0.84,N,2
34.598141,-2.347194,303.23,0.53,0.5,2015-01-24,0236,N,VIIRS,n,1,273.72,1.22,N,2
33.056164,-7.531457,296.24,0.47,0.39,2015-01-24,0236,N,VIIRS,n,1,279.68,0.71,N,0
34.596279,-2.344925,322.74,0.46,0.39,2015-01-25,0218,N,VIIRS,n,1,276.1,3.31,N,0
33.323124,-6.562888,308.1,0.38,0.36,2015-01-25,0218,N,VIIRS,n,1,275.6,0.7,N,0
32.566288,-6.134074,296.83,0.39,0.36,2015-01-25,0218,N,VIIRS,n,1,278.24,0.55,N,2
32.989349,-7.146323,296.61,0.39,0.36,2015-01-25,0218,N,VIIRS,n,1,277.31,0.51,N,0
33.909534,-5.494459,300.69,0.39,0.36,2015-01-25,0218,N,VIIRS,n,1,278.41,0.94,N,0
33.054173,-7.532269,297.94,0.39,0.36,2015-01-25,0218,N,VIIRS,n,1,279.24,0.39,N,2
34.597019,-2.348055,322.69,0.39,0.36,2015-01-26,0200,N,VIIRS,n,1,276.98,2.55,N,2
32.987759,-7.145596,296.76,0.54,0.42,2015-01-26,0200,N,VIIRS,n,1,276.4,0.53,N,0
33.908535,-5.493758,299.05,0.47,0.39,2015-01-26,0200,N,VIIRS,n,1,277.59,0.79,N,0
35.15929,-5.11688,302.75,0.46,0.39,2015-01-26,0200,N,VIIRS,n,1,271.73,0.95,N,0
35.062321,-4.577167,309.22,0.44,0.38,2015-01-26,0200,N,VIIRS,n,1,274.71,1.05,N,0
34.5965,-2.346954,333.24,0.39,0.36,2015-01-26,1318,N,VIIRS,n,1,290.61,2.52,D,2
33.941235,-5.565298,314.6,0.55,0.51,2015-01-27,0142,N,VIIRS,n,1,276.03,2.4,N,0
33.135513,-8.605133,297.66,0.4,0.6,2015-01-27,0142,N,VIIRS,n,1,281.74,1,N,0
33.911266,-5.49388,297.2,0.54,0.51,2015-01-27,0142,N,VIIRS,n,1,278.8,0.88,N,2
33.366234,-7.749065,296.7,0.57,0.69,2015-01-27,0318,N,VIIRS,n,1,280.59,0.94,N,0
34.153732,-6.308595,326.84,0.48,0.48,2015-01-27,1300,N,VIIRS,n,1,290.01,2.46,D,0
33.692673,-7.420695,351.12,0.74,0.76,2015-01-27,1442,N,VIIRS,n,1,288.12,8.26,D,3
33.690147,-7.416239,325.33,0.74,0.76,2015-01-27,1442,N,VIIRS,n,1,288.59,5.33,D,0
33.689926,-7.424622,335.92,0.74,0.76,2015-01-27,1442,N,VIIRS,n,1,288.16,5.33,D,0
34.596527,-2.344949,297.78,0.58,0.69,2015-01-28,0300,N,VIIRS,n,1,275.37,0.85,N,2
33.908588,-5.493937,296.01,0.41,0.6,2015-01-28,0300,N,VIIRS,n,1,278.43,0.65,N,0
33.367947,-7.748599,297.67,0.53,0.42,2015-01-29,0242,N,VIIRS,n,1,282.46,0.93,N,2
34.59819,-2.343852,295.72,0.32,0.55,2015-01-29,0242,N,VIIRS,n,1,273.31,0.45,N,2
34.593311,-2.345558,302.36,0.32,0.55,2015-01-29,0242,N,VIIRS,n,1,274.78,0.65,N,0
32.566078,-6.135422,295.37,0.41,0.37,2015-01-30,0224,N,VIIRS,n,1,278.7,0.48,N,2
31.399145,-8.777499,295.02,0.52,0.42,2015-01-31,0206,N,VIIRS,n,1,278.78,0.58,N,0
34.594753,-2.346,320.9,0.39,0.36,2015-01-31,0206,N,VIIRS,n,1,282.77,1.97,N,0
34.597294,-2.345159,326.26,0.42,0.38,2015-01-31,1324,N,VIIRS,n,1,290.16,2.53,D,2
33.908989,-5.496206,296.52,0.45,0.47,2015-02-01,0148,N,VIIRS,n,1,280.38,1.2,N,2
33.911057,-5.494321,295.43,0.45,0.47,2015-02-01,0148,N,VIIRS,n,1,280.75,1.38,N,2
32.403225,-8.555684,297.56,0.32,0.55,2015-02-01,0148,N,VIIRS,n,1,277.9,0.96,N,0
34.993435,-2.444391,331.49,0.41,0.37,2015-02-01,1306,N,VIIRS,n,1,291.99,2.37,D,0
34.593998,-2.344769,296.6,0.56,0.51,2015-02-02,0124,N,VIIRS,n,1,273.01,1.16,N,2
32.376694,-8.494479,297.41,0.6,0.71,2015-02-02,0130,N,VIIRS,n,1,276.28,1.05,N,0
33.689423,-7.429582,301.87,0.53,0.67,2015-02-02,0130,N,VIIRS,n,1,280.69,3.54,N,3
32.376438,-8.487836,298.58,0.6,0.71,2015-02-02,0130,N,VIIRS,n,1,276.04,1.05,N,0
33.055378,-7.533673,297.86,0.4,0.6,2015-02-02,0306,N,VIIRS,n,1,277.39,0.66,N,2
33.055378,-7.531708,295.15,0.44,0.46,2015-02-03,0248,N,VIIRS,n,1,277.02,1.04,N,0
33.05706,-7.534173,295.26,0.44,0.46,2015-02-03,0248,N,VIIRS,n,1,277.31,1.08,N,2
34.595501,-2.348438,308.28,0.43,0.46,2015-02-04,0230,N,VIIRS,n,1,279.18,1.21,N,2
30.2181,-9.150396,298.8,0.4,0.37,2015-02-04,0230,N,VIIRS,n,1,281.69,0.88,N,2
24.379604,-14.689057,298.45,0.43,0.38,2015-02-04,0236,N,VIIRS,n,1,278.44,0.03,N,0
30.128685,-9.517203,342.81,0.39,0.36,2015-02-04,1348,N,VIIRS,n,1,295.19,3.53,D,0
33.366879,-7.750769,300.52,0.43,0.38,2015-02-05,0212,N,VIIRS,n,1,280.51,0.84,N,2
33.689911,-7.428982,302.51,0.42,0.38,2015-02-05,0212,N,VIIRS,n,1,282.1,1.23,N,3
34.597443,-2.345832,307.52,0.41,0.37,2015-02-05,0212,N,VIIRS,n,1,274.49,1.08,N,2
33.63406,-7.435018,303.51,0.42,0.38,2015-02-05,0212,N,VIIRS,n,1,281.41,0.86,N,0
35.743168,-5.754617,320.82,0.4,0.37,2015-02-05,0212,N,VIIRS,n,1,278.26,1.74,N,0
34.59407,-2.346689,305.17,0.41,0.37,2015-02-05,0212,N,VIIRS,n,1,273.28,1.08,N,2
33.63467,-7.439572,297.57,0.42,0.38,2015-02-05,0212,N,VIIRS,n,1,279.98,0.86,N,0
34.597137,-2.34596,303.69,0.42,0.38,2015-02-06,0154,N,VIIRS,n,1,274.51,1.18,N,2
35.603409,-5.573615,297.87,0.35,0.57,2015-02-07,0130,N,VIIRS,n,1,274.45,0.44,N,0
35.600677,-5.432495,299.13,0.35,0.57,2015-02-07,0130,N,VIIRS,n,1,276.5,0.54,N,0
31.70426,-8.06525,296.23,0.45,0.63,2015-02-07,0136,N,VIIRS,n,1,275.12,0.83,N,0
31.704557,-8.070293,296.37,0.45,0.63,2015-02-07,0136,N,VIIRS,n,1,275.14,1.14,N,0
33.909588,-5.493779,297.4,0.33,0.55,2015-02-08,0254,N,VIIRS,n,1,276.73,0.57,N,0
35.741848,-5.757296,327.33,0.5,0.41,2015-02-09,0236,N,VIIRS,n,1,280.05,2.62,N,2
35.745541,-5.756222,326.81,0.5,0.41,2015-02-09,0236,N,VIIRS,n,1,281.35,2.93,N,2
34.596813,-2.348971,296.54,0.52,0.5,2015-02-09,0236,N,VIIRS,n,1,273.66,2.12,N,2
34.59478,-2.344895,313.49,0.46,0.39,2015-02-10,0218,N,VIIRS,n,1,276.51,2.1,N,2
30.219782,-9.152201,295.53,0.4,0.37,2015-02-10,0218,N,VIIRS,n,1,282.14,0.57,N,2
33.909546,-5.494505,295.35,0.39,0.36,2015-02-10,0218,N,VIIRS,n,1,279.62,0.51,N,0
32.565735,-6.135338,295.51,0.39,0.36,2015-02-10,0218,N,VIIRS,n,1,279.55,0.54,N,0
34.596714,-2.347724,311.31,0.46,0.39,2015-02-10,0218,N,VIIRS,n,1,276.56,1.59,N,2
30.301769,-9.516606,334.65,0.43,0.38,2015-02-10,1336,N,VIIRS,n,1,301.76,1.53,D,0
34.745411,-2.317565,303.09,0.39,0.36,2015-02-11,0200,N,VIIRS,n,1,275.52,0.86,N,0
35.743946,-5.759477,296.55,0.5,0.41,2015-02-11,0200,N,VIIRS,n,1,280.97,0.63,N,2
34.596947,-2.348148,319.05,0.39,0.36,2015-02-11,0200,N,VIIRS,n,1,280.19,1.71,N,2
35.126568,-3.474814,330.86,0.38,0.36,2015-02-11,1318,N,VIIRS,n,1,290.85,2.19,D,0
