latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
32.8465,-6.537,336,1.3,1.1,2011-06-20,1102,Terra,MODIS,78,6.03,316.8,17.7,D,0
34.5208,-5.5101,307.6,1.4,1.2,2011-06-21,2246,Terra,MODIS,72,6.03,295.2,9.9,N,0
34.5264,-5.5173,305,1.4,1.2,2011-06-21,2246,Terra,MODIS,63,6.03,294.6,7.7,N,0
34.4955,-6.3803,378,1,1,2011-06-25,1120,Terra,MODIS,100,6.03,316.6,127.2,D,0
34.4972,-6.3911,347.5,1,1,2011-06-25,1120,Terra,MODIS,94,6.03,314.7,37.7,D,0
33.4742,-7.5291,324.8,2.1,1.4,2011-06-28,1151,Terra,MODIS,50,6.03,305.4,29.8,D,0
33.4797,-7.5363,328.8,1.3,1.1,2011-06-28,1327,Aqua,MODIS,64,6.03,311.4,15.4,D,2
29.2303,-9.6919,339.8,1.3,1.1,2011-06-29,1409,Aqua,MODIS,78,6.03,321.1,21.8,D,0
33.9449,-5.1164,334.1,2.9,1.6,2011-06-29,1410,Aqua,MODIS,75,6.03,314.3,54.6,D,0
30.4939,-9.5987,342.7,1,1,2011-07-01,1357,Aqua,MODIS,77,6.03,324.7,21.9,D,0
33.8591,-5.5045,360.9,1.2,1.1,2011-07-02,1126,Terra,MODIS,100,6.03,321.2,86.4,D,0
35.0736,-5.9989,340,1,1,2011-07-04,1114,Terra,MODIS,87,6.03,306.2,31.2,D,0
35.0752,-6.0098,336.8,1,1,2011-07-04,1114,Terra,MODIS,84,6.03,309.9,26.3,D,0
32.3779,-7.0025,334,1,1,2011-07-04,1114,Terra,MODIS,76,6.03,315.9,11.7,D,0
32.3794,-7.0132,344.7,1,1,2011-07-04,1114,Terra,MODIS,89,6.03,317.9,29.1,D,0
34.0404,-5.577,304.9,2.1,1.4,2011-07-05,2259,Terra,MODIS,62,6.03,293.1,15.3,N,0
33.7613,-7.2127,327.2,1.4,1.2,2011-07-06,1102,Terra,MODIS,52,6.03,301.9,21.5,D,0
34.2116,-4.7898,332.8,1.1,1,2011-07-06,1102,Terra,MODIS,66,6.03,316.5,11.9,D,0
33.908,-5.6806,331.6,1.2,1.1,2011-07-06,1102,Terra,MODIS,68,6.03,314,13.1,D,0
33.9095,-5.6933,342.3,1.2,1.1,2011-07-06,1102,Terra,MODIS,86,6.03,313.6,34.5,D,0
33.8075,-5.4475,349.1,1.2,1.1,2011-07-06,1102,Terra,MODIS,92,6.03,314.4,50.1,D,0
33.809,-5.4599,357,1.2,1.1,2011-07-06,1102,Terra,MODIS,98,6.03,316.4,73.1,D,0
35.0066,-2.7152,300.8,1.1,1.1,2011-07-07,0219,Aqua,MODIS,8,6.03,286.5,5.2,N,0
35.0045,-2.703,301.7,1.1,1.1,2011-07-07,0219,Aqua,MODIS,17,6.03,286.2,5.8,N,0
35.7427,-5.7599,307.1,1,1,2011-07-09,2235,Terra,MODIS,51,6.03,293,7.3,N,0
33.8798,-3.8784,331.1,1.2,1.1,2011-07-11,1120,Terra,MODIS,50,6.03,298.7,23.2,D,0
33.9012,-3.8852,339.6,1.2,1.1,2011-07-11,1120,Terra,MODIS,81,6.03,314.2,34.3,D,0
35.0768,-6.0068,345.6,1,1,2011-07-11,1120,Terra,MODIS,91,6.03,305.5,41.3,D,0
34.1055,-3.8749,349.3,1.2,1.1,2011-07-11,1120,Terra,MODIS,92,6.03,316.6,52.3,D,0
33.8916,-3.8875,345.8,1.2,1.1,2011-07-11,1120,Terra,MODIS,72,6.03,313.5,51.6,D,0
33.8894,-3.8754,365.2,1.2,1.1,2011-07-11,1120,Terra,MODIS,100,6.03,309.9,115.3,D,0
35.0751,-5.9958,394.7,1,1,2011-07-11,1120,Terra,MODIS,100,6.03,307.9,214.4,D,0
34.4049,-3.6334,318.2,1,1,2011-07-11,2222,Terra,MODIS,96,6.03,293.8,14.5,N,0
34.4034,-3.6441,305.5,1,1,2011-07-11,2222,Terra,MODIS,63,6.03,288.7,4.9,N,0
33.7461,-5.3013,327.4,1,1,2011-07-13,1108,Terra,MODIS,65,6.03,313.1,8.2,D,0
33.6249,-6.9039,322.9,2.3,1.5,2011-07-14,1151,Terra,MODIS,40,6.03,309.8,23.9,D,0
33.8734,-3.9278,301.6,2.1,1.4,2011-07-14,2252,Terra,MODIS,43,6.03,289,15.2,N,0
30.7363,-9.6331,333.2,1.3,1.1,2011-07-15,1410,Aqua,MODIS,49,6.03,318.1,14.2,D,0
30.7254,-9.7792,351.4,1,1,2011-07-17,1357,Aqua,MODIS,93,6.03,315.6,47.8,D,0
30.724,-9.7896,330.5,1,1,2011-07-17,1357,Aqua,MODIS,54,6.03,314.2,12.4,D,0
33.3809,-7.4437,330.1,1.3,1.1,2011-07-17,1358,Aqua,MODIS,69,6.03,313.6,13.3,D,0
33.5348,-7.6634,332.2,1,1,2011-07-18,1126,Terra,MODIS,84,6.03,306.8,19.8,D,2
35.0585,-3.5651,335,1.5,1.2,2011-07-18,1126,Terra,MODIS,81,6.03,304.4,40.8,D,0
35.0611,-3.5793,342.8,1.4,1.2,2011-07-18,1126,Terra,MODIS,89,6.03,305.3,62.5,D,0
33.746,-5.2264,325.2,2.2,1.4,2011-07-18,1303,Aqua,MODIS,64,6.03,304.3,38.3,D,0
34.7548,-3.1336,301.5,1.6,1.2,2011-07-20,0149,Aqua,MODIS,42,6.03,290.9,8.9,N,0
34.7566,-3.151,310.6,1.6,1.2,2011-07-20,0149,Aqua,MODIS,80,6.03,291.7,20.3,N,0
34.3457,-5.2191,330,1,1,2011-07-20,1114,Terra,MODIS,70,6.03,314.8,7.7,D,0
33.8451,-4.9051,327.6,1,1,2011-07-20,1114,Terra,MODIS,61,6.03,314,9.6,D,0
34.2232,-5.2094,331.8,1,1,2011-07-21,1334,Aqua,MODIS,63,6.03,313.3,8.8,D,0
34.2217,-5.2201,335.7,1,1,2011-07-21,1334,Aqua,MODIS,74,6.03,314,14.1,D,0
34.0344,-4.9747,335.7,1,1,2011-07-21,1334,Aqua,MODIS,73,6.03,313.6,15.9,D,2
35.6418,-5.9244,343.2,1,1,2011-07-21,1334,Aqua,MODIS,92,6.03,312,31.3,D,0
35.6402,-5.9353,329,1,1,2011-07-21,1334,Aqua,MODIS,82,6.03,311.3,10.1,D,0
33.6053,-5.5671,330.6,1.2,1.1,2011-07-22,1102,Terra,MODIS,72,6.03,311.5,14.7,D,0
33.6037,-5.5549,329.7,1.2,1.1,2011-07-22,1102,Terra,MODIS,70,6.03,308.9,13.7,D,0
33.8842,-5.7088,331.5,1.8,1.3,2011-07-24,1050,Terra,MODIS,76,6.03,309.1,39.3,D,0
34.9578,-6.1794,320.6,1.9,1.3,2011-07-25,1309,Aqua,MODIS,36,6.03,305.9,17.3,D,0
33.979,-4.7031,328.2,2.4,1.5,2011-07-26,1037,Terra,MODIS,66,6.03,311.6,36.8,D,0
34.9537,-6.1737,366.1,1,1,2011-07-27,1120,Terra,MODIS,100,6.03,311.2,91.3,D,0
33.9371,-5.5212,336.5,2.8,1.6,2011-07-30,1151,Terra,MODIS,83,6.03,308.5,107.1,D,0
33.935,-5.5285,333.7,2.8,1.6,2011-07-30,1151,Terra,MODIS,79,6.03,308,90.4,D,0
31.0128,-9.6698,331.4,1.8,1.3,2011-07-30,1152,Terra,MODIS,69,6.03,314.6,21.9,D,0
34.0515,-4.7687,331.5,1.3,1.1,2011-07-31,1056,Terra,MODIS,69,6.03,315.2,13.6,D,0
30.6411,-8.455,329,1.9,1.4,2011-07-31,1057,Terra,MODIS,49,6.03,313.1,19.5,D,0
33.7681,-7.1729,331.5,2.1,1.4,2011-07-31,1410,Aqua,MODIS,70,6.03,304.4,50.4,D,0
33.7678,-7.1777,330,2.1,1.4,2011-07-31,1410,Aqua,MODIS,64,6.03,304.1,46.1,D,0
34.7064,-6.1321,326.6,1,1,2011-08-05,1114,Terra,MODIS,66,6.03,311.6,8.1,D,0
35.1699,-4.2206,339.7,4,1.9,2011-08-06,1156,Terra,MODIS,78,6.03,302,244.4,D,0
35.1688,-4.2569,333.9,3.9,1.8,2011-08-06,1156,Terra,MODIS,65,6.03,301.8,174.9,D,0
35.1584,-4.2161,342.6,4,1.9,2011-08-06,1156,Terra,MODIS,86,6.03,301.9,277.2,D,0
35.1531,-4.2227,334,4,1.9,2011-08-06,1156,Terra,MODIS,86,6.03,301.9,172.6,D,0
35.1624,-4.2164,398.8,1,1,2011-08-06,1334,Aqua,MODIS,100,6.03,315.8,243,D,0
35.1685,-4.2406,342.1,1,1,2011-08-06,1334,Aqua,MODIS,74,6.03,315.4,34.9,D,0
35.1715,-4.2183,347,1,1,2011-08-06,1334,Aqua,MODIS,90,6.03,310.1,46.5,D,0
35.1595,-4.2384,344,1,1,2011-08-06,1334,Aqua,MODIS,88,6.03,315,35,D,0
35.161,-4.2274,394.3,1,1,2011-08-06,1334,Aqua,MODIS,100,6.03,320.9,214.2,D,0
35.152,-4.2254,340.5,1,1,2011-08-06,1334,Aqua,MODIS,84,6.03,311.8,27.4,D,0
35.1534,-4.2142,335.2,1,1,2011-08-06,1334,Aqua,MODIS,77,6.03,308.3,20.8,D,0
35.1685,-4.2378,307.6,3,1.6,2011-08-07,0136,Aqua,MODIS,72,6.03,294.5,33.2,N,0
35.1784,-4.2432,335.7,1.1,1,2011-08-07,1101,Terra,MODIS,53,6.03,309.1,23,D,0
35.1691,-4.2448,361,1.1,1,2011-08-07,1101,Terra,MODIS,100,6.03,311.5,82.6,D,0
35.1707,-4.2564,351,1.1,1,2011-08-07,1101,Terra,MODIS,88,6.03,305.3,55.9,D,0
35.1737,-4.2082,325.6,1.1,1,2011-08-07,1101,Terra,MODIS,31,6.03,309.3,7.2,D,0
35.1799,-4.255,334.2,1.1,1,2011-08-07,1101,Terra,MODIS,0,6.03,304.3,22.5,D,0
34.1541,-5.139,332.3,1.1,1.1,2011-08-07,1102,Terra,MODIS,71,6.03,312.3,13,D,0
34.5512,-5.9756,332.4,1.2,1.1,2011-08-07,1102,Terra,MODIS,71,6.03,308.8,24.4,D,0
34.4971,-5.6091,336.4,1.2,1.1,2011-08-07,1102,Terra,MODIS,78,6.03,312.4,22.6,D,0
34.1605,-5.4214,326,3.5,1.8,2011-08-07,1416,Aqua,MODIS,53,6.03,305.7,43.1,D,0
35.1636,-4.2445,320.8,4.3,1.9,2011-08-07,1417,Aqua,MODIS,61,6.03,303.4,54.2,D,0
35.1646,-4.249,322.1,4.3,1.9,2011-08-07,1417,Aqua,MODIS,57,6.03,303,68.4,D,0
35.1778,-4.259,320.4,1.4,1.2,2011-08-07,2204,Terra,MODIS,100,6.03,297.2,24,N,0
35.1674,-4.2561,307,1.4,1.2,2011-08-07,2204,Terra,MODIS,44,6.03,296.3,7.3,N,0
35.1806,-4.2441,310.6,1.4,1.2,2011-08-07,2204,Terra,MODIS,8,6.03,297.3,10.3,N,0
35.1814,-4.2679,306.6,1.4,1.2,2011-08-07,2204,Terra,MODIS,31,6.03,296.2,6.3,N,0
35.1759,-4.2098,315.5,1.4,1.2,2011-08-07,2204,Terra,MODIS,90,6.03,297.3,18.4,N,0
35.1844,-4.252,314.5,1.4,1.2,2011-08-07,2204,Terra,MODIS,89,6.03,297,16.2,N,0
35.1708,-4.2548,317.9,1,1,2011-08-08,0219,Aqua,MODIS,96,6.03,296,13.8,N,0
35.1817,-4.2061,314,1,1,2011-08-08,0219,Aqua,MODIS,88,6.03,296.1,11.2,N,0
35.18,-4.1951,306.8,1,1,2011-08-08,0219,Aqua,MODIS,69,6.03,295.5,5.8,N,0
35.1814,-4.2633,307.3,1,1,2011-08-08,0219,Aqua,MODIS,69,6.03,295.9,5.1,N,0
35.1797,-4.2526,354.6,1,1,2011-08-08,0219,Aqua,MODIS,100,6.03,297.8,72.8,N,0
34.076,-5.5983,338,1.2,1.1,2011-08-08,1321,Aqua,MODIS,76,6.03,319,18.4,D,0
35.182,-4.2199,307.2,1.7,1.3,2011-08-08,2247,Terra,MODIS,67,6.03,294.6,11,N,0
35.1766,-4.2756,311.3,1.7,1.3,2011-08-08,2247,Terra,MODIS,59,6.03,295.4,16.3,N,0
35.1808,-4.2073,312.5,1.7,1.3,2011-08-08,2247,Terra,MODIS,84,6.03,295.2,20.5,N,0
35.1756,-4.2642,314.9,1.7,1.3,2011-08-08,2247,Terra,MODIS,84,6.03,295.5,21.7,N,0
35.1838,-4.2017,310.5,1.7,1.3,2011-08-08,2247,Terra,MODIS,79,6.03,295.2,16.4,N,0
35.0222,-4.9247,306,1.5,1.2,2011-08-08,2247,Terra,MODIS,61,6.03,294.4,10.9,N,0
35.0205,-4.9191,304.1,1.5,1.2,2011-08-08,2247,Terra,MODIS,42,6.03,293.9,7.8,N,0
35.8,-5.6609,328.1,1.3,1.1,2011-08-10,1132,Terra,MODIS,81,6.03,296.2,28.2,D,0
35.7973,-5.6464,326.3,1.3,1.1,2011-08-10,1132,Terra,MODIS,79,6.03,298.4,25.1,D,0
34.1593,-4.7809,343.2,1.5,1.2,2011-08-11,1352,Aqua,MODIS,86,6.03,315.6,42.2,D,0
34.1195,-5.3985,328.4,1.1,1,2011-08-12,1120,Terra,MODIS,69,6.03,307.8,12,D,0
32.8626,-6.788,338.2,1,1,2011-08-13,1339,Aqua,MODIS,77,6.03,318.5,12.4,D,0
34.9955,-3.311,336,1,1,2011-08-14,1108,Terra,MODIS,76,6.03,321.5,11.9,D,0
33.4886,-6.6434,333.3,1.1,1.1,2011-08-14,1108,Terra,MODIS,73,6.03,313.3,13.2,D,0
35.3127,-5.4709,341.7,1,1,2011-08-15,1328,Aqua,MODIS,86,6.03,315.5,30.2,D,0
35.3144,-5.46,335.1,1,1,2011-08-15,1328,Aqua,MODIS,78,6.03,314.6,17.7,D,0
34.2927,-5.729,343.2,1.7,1.3,2011-08-17,1138,Terra,MODIS,88,6.03,305.2,77.4,D,0
33.6332,-6.6146,330.9,1.1,1,2011-08-19,1126,Terra,MODIS,56,6.03,305.8,17.8,D,0
33.9136,-3.9524,307.9,1,1,2011-08-19,2228,Terra,MODIS,29,6.03,296.8,6,N,0
33.9122,-3.9633,315.5,1,1,2011-08-19,2228,Terra,MODIS,91,6.03,298,12,N,0
33.9494,-5.6156,324.3,1,1,2011-08-19,2228,Terra,MODIS,84,6.03,296.4,23,N,0
33.9075,-3.9511,307.4,2.3,1.5,2011-08-20,0244,Aqua,MODIS,71,6.03,292.8,25.4,N,0
33.6652,-7.3034,335,1,1,2011-08-20,1346,Aqua,MODIS,80,6.03,300.3,22.2,D,0
33.6638,-7.3143,357.2,1,1,2011-08-20,1346,Aqua,MODIS,98,6.03,304.7,66.2,D,0
33.9016,-3.9526,357.6,1.4,1.2,2011-08-20,1346,Aqua,MODIS,98,6.03,315.8,92.8,D,0
33.8999,-3.9684,337.8,1.4,1.2,2011-08-20,1346,Aqua,MODIS,65,6.03,316,28.7,D,0
33.9136,-3.9393,357.4,1.4,1.2,2011-08-20,1346,Aqua,MODIS,98,6.03,317,91.1,D,0
33.9119,-3.9546,351.3,1.4,1.2,2011-08-20,1346,Aqua,MODIS,93,6.03,319.6,68.7,D,0
33.9104,-3.9687,337.6,1.4,1.2,2011-08-20,1346,Aqua,MODIS,78,6.03,317.6,28.7,D,0
34.1435,-5.4984,333.7,1,1,2011-08-22,1333,Aqua,MODIS,72,6.03,313.5,12.7,D,0
34.1183,-6.1647,336.1,1,1,2011-08-22,1333,Aqua,MODIS,77,6.03,310.2,18.8,D,0
34.1166,-6.1756,336.1,1,1,2011-08-22,1333,Aqua,MODIS,77,6.03,310.9,17.9,D,0
34.1451,-5.4877,331.5,1,1,2011-08-22,1333,Aqua,MODIS,66,6.03,313.4,9.5,D,0
33.5644,-6.644,338,1,1,2011-08-22,1333,Aqua,MODIS,81,6.03,315.4,18.2,D,0
34.1758,-5.2543,303.1,1.4,1.2,2011-08-24,2246,Terra,MODIS,53,6.03,292.6,7.4,N,0
33.4279,-6.6176,332.1,1.8,1.3,2011-08-25,1404,Aqua,MODIS,75,6.03,312.5,27.3,D,0
33.4297,-6.5987,331,1.8,1.3,2011-08-25,1404,Aqua,MODIS,73,6.03,311,23.6,D,0
33.9395,-5.9126,325.6,1,1,2011-08-28,1120,Terra,MODIS,59,6.03,305.8,8.5,D,0
33.9409,-5.6729,323.7,1.4,1.2,2011-09-01,1055,Terra,MODIS,71,6.03,306,11.8,D,0
30.7707,-8.8988,340,1.5,1.2,2011-09-01,1409,Aqua,MODIS,86,6.03,306.4,55.8,D,0
30.7726,-8.8806,323.7,1.5,1.2,2011-09-01,1409,Aqua,MODIS,59,6.03,302.5,16.5,D,0
33.8771,-5.9524,324.2,1.2,1.1,2011-09-04,1126,Terra,MODIS,69,6.03,309.6,9.1,D,0
34.0513,-5.8847,324,1.2,1.1,2011-09-04,1126,Terra,MODIS,59,6.03,308.6,10,D,0
33.9643,-5.7008,331.8,1.1,1.1,2011-09-05,1346,Aqua,MODIS,69,6.03,314.8,12.8,D,0
33.887,-4.6518,335.9,1,1,2011-09-06,1114,Terra,MODIS,80,6.03,317.5,21.1,D,0
33.7469,-5.7388,340.5,1,1,2011-09-06,1114,Terra,MODIS,85,6.03,318.6,23,D,0
33.7484,-5.7494,339.3,1,1,2011-09-06,1114,Terra,MODIS,84,6.03,318.9,21.7,D,0
33.6584,-5.4565,339.6,1,1,2011-09-06,1114,Terra,MODIS,85,6.03,320.1,21.7,D,0
33.6568,-5.4459,331.6,1,1,2011-09-06,1114,Terra,MODIS,71,6.03,319,10.3,D,0
34.7813,-5.8757,349.6,1,1,2011-09-06,1114,Terra,MODIS,93,6.03,318.4,41.3,D,0
34.7829,-5.8865,333.3,1,1,2011-09-06,1114,Terra,MODIS,75,6.03,317.5,12.9,D,0
34.1192,-4.48,328.9,1,1,2011-09-06,1114,Terra,MODIS,70,6.03,310,14.2,D,0
33.9326,-4.8874,327.8,1,1,2011-09-06,1114,Terra,MODIS,65,6.03,314.4,9.2,D,0
33.8853,-4.6409,329.8,1,1,2011-09-06,1114,Terra,MODIS,60,6.03,316.4,12.7,D,0
30.4994,-9.3719,338.5,2.8,1.6,2011-09-06,1428,Aqua,MODIS,71,6.03,321.3,76.8,D,0
30.0854,-8.9336,309.4,2.4,1.5,2011-09-06,2215,Terra,MODIS,76,6.03,298.4,22,N,0
30.5282,-9.3779,320.4,2.5,1.5,2011-09-06,2215,Terra,MODIS,100,6.03,303,51.8,N,0
30.0841,-8.9302,312.6,1,1,2011-09-07,0233,Aqua,MODIS,85,6.03,298.4,9,N,0
30.0857,-8.9404,311.8,1,1,2011-09-07,0233,Aqua,MODIS,83,6.03,298.1,8.2,N,0
30.0931,-8.9285,310.6,1,1,2011-09-07,0233,Aqua,MODIS,80,6.03,297.9,7.4,N,0
30.5289,-9.3694,317.7,1,1,2011-09-07,0233,Aqua,MODIS,96,6.03,301.1,12.2,N,0
30.0655,-8.9361,338.2,1.5,1.2,2011-09-07,1332,Aqua,MODIS,77,6.03,323,29.4,D,0
30.1102,-9.0163,335.6,1.5,1.2,2011-09-07,1332,Aqua,MODIS,71,6.03,322.4,21.8,D,0
30.5206,-9.3764,332.7,1.5,1.2,2011-09-07,1333,Aqua,MODIS,53,6.03,318.8,22.7,D,0
34.6352,-4.8698,336.4,1,1,2011-09-07,1333,Aqua,MODIS,77,6.03,318,16.4,D,0
35.4254,-6.0489,330,1,1,2011-09-07,1334,Aqua,MODIS,66,6.03,315.3,10.4,D,0
35.0154,-3.6523,317.2,2.9,1.6,2011-09-07,2259,Terra,MODIS,95,6.03,289.7,76.4,N,0
35.0166,-3.6574,317.1,2.9,1.6,2011-09-07,2259,Terra,MODIS,94,6.03,289.9,76.5,N,0
35.0128,-3.6546,367,1,1,2011-09-08,1101,Terra,MODIS,100,6.03,310.2,98.8,D,0
35.0143,-3.666,325.7,1,1,2011-09-08,1101,Terra,MODIS,66,6.03,306.9,11.5,D,0
34.6967,-4.8488,355.3,3.9,1.8,2011-09-08,1416,Aqua,MODIS,98,6.03,314.8,415.7,D,0
34.692,-4.8428,356.6,3.9,1.8,2011-09-08,1416,Aqua,MODIS,98,6.03,314.5,440,D,0
34.0901,-5.1291,308.3,1.7,1.3,2011-09-08,2203,Terra,MODIS,74,6.03,296,14.7,N,0
35.018,-3.6436,303,1.1,1,2011-09-09,0219,Aqua,MODIS,53,6.03,288.6,7.1,N,0
35.6478,-5.7111,321.8,2,1.4,2011-09-09,1144,Terra,MODIS,46,6.03,311,15.5,D,0
34.3442,-2.678,336.4,1,1,2011-09-09,1321,Aqua,MODIS,76,6.03,316.5,21.1,D,0
34.1288,-5.1436,335.4,1.2,1.1,2011-09-09,1321,Aqua,MODIS,72,6.03,323,13.2,D,0
35.5527,-5.5739,318.3,1.8,1.3,2011-09-10,1049,Terra,MODIS,54,6.03,303.1,12.8,D,0
35.5582,-5.5656,334.4,1.8,1.3,2011-09-10,1049,Terra,MODIS,86,6.03,303.5,58.8,D,0
35.5564,-5.5462,329.7,1.8,1.3,2011-09-10,1049,Terra,MODIS,83,6.03,304.9,43.3,D,0
35.5508,-5.5545,335.5,1.8,1.3,2011-09-10,1049,Terra,MODIS,87,6.03,305.5,61.4,D,0
35.5522,-5.5616,328.2,2.2,1.4,2011-09-10,1404,Aqua,MODIS,81,6.03,305,49.3,D,0
35.5551,-5.5569,325.4,2.2,1.4,2011-09-10,1404,Aqua,MODIS,78,6.03,304.7,39,D,0
34.0591,-5.6026,323.6,1.4,1.2,2011-09-11,1132,Terra,MODIS,60,6.03,310.5,11.9,D,0
34.2038,-6.6525,322,2.1,1.4,2011-09-11,1309,Aqua,MODIS,42,6.03,304.4,23.7,D,0
34.6465,-4.2241,324.1,1.1,1.1,2011-09-13,1120,Terra,MODIS,50,6.03,310.2,9.8,D,0
33.7509,-6.6059,332.5,1,1,2011-09-13,1120,Terra,MODIS,77,6.03,311.4,16.2,D,0
33.7426,-6.6142,324.3,1,1,2011-09-13,1120,Terra,MODIS,50,6.03,310.6,8,D,0
