latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
33.909534,-5.501189,295.28,0.5,0.66,2017-01-01,0112,N,VIIRS,n,1,278.56,0.69,N,2
34.594944,-2.351936,305.96,0.34,0.56,2017-01-01,0112,N,VIIRS,n,1,275.42,1.49,N,2
32.994484,-2.357746,298.7,0.33,0.55,2017-01-01,0118,N,VIIRS,n,1,265.11,0.72,N,0
32.98962,-7.155461,297.04,0.62,0.71,2017-01-01,0118,N,VIIRS,n,1,278.08,1.06,N,0
32.999596,-2.357288,307.11,0.33,0.55,2017-01-01,0118,N,VIIRS,n,1,266.74,1.05,N,0
32.999855,-2.360811,317.36,0.33,0.55,2017-01-01,0118,N,VIIRS,n,1,268.17,1.7,N,0
32.997402,-2.359506,307.77,0.64,0.72,2017-01-01,0254,N,VIIRS,n,1,267.72,2.57,N,0
32.99543,-2.352761,296.16,0.64,0.72,2017-01-01,0254,N,VIIRS,n,1,265.58,1.41,N,0
32.610146,-6.491799,325.6,0.45,0.63,2017-01-01,1412,N,VIIRS,n,1,295.16,2.15,D,0
33.000999,-2.360195,298.34,0.61,0.71,2017-01-02,0054,N,VIIRS,n,1,270.44,2.45,N,0
32.997875,-2.354146,300.89,0.61,0.71,2017-01-02,0054,N,VIIRS,n,1,269.16,1.69,N,0
32.998119,-2.360863,307.24,0.61,0.71,2017-01-02,0054,N,VIIRS,n,1,270.74,1.69,N,0
32.998734,-2.356785,332.63,0.35,0.57,2017-01-02,0236,N,VIIRS,n,1,272.48,2.81,N,0
34.597515,-2.345863,305.33,0.32,0.55,2017-01-02,0236,N,VIIRS,n,1,275.82,0.56,N,2
30.452118,-8.97545,298.22,0.38,0.36,2017-01-03,0218,N,VIIRS,n,1,280.38,2.8,N,0
32.997379,-2.354835,335.73,0.39,0.44,2017-01-03,0218,N,VIIRS,n,1,269.81,2,N,0
32.98806,-7.148985,304.49,0.39,0.36,2017-01-03,0218,N,VIIRS,n,1,278.08,1.08,N,0
33.522911,-7.673554,301.41,0.39,0.36,2017-01-03,0218,N,VIIRS,n,1,279.19,0.51,N,0
33.891148,-6.950505,299.01,0.39,0.36,2017-01-03,0218,N,VIIRS,n,1,278.41,0.78,N,0
30.448826,-8.976143,328.55,0.38,0.36,2017-01-03,0218,N,VIIRS,n,1,282.21,2.8,N,0
34.594826,-2.34534,297.18,0.55,0.42,2017-01-03,0218,N,VIIRS,n,1,269.79,0.97,N,2
32.997284,-2.357579,340.62,0.45,0.47,2017-01-03,1336,N,VIIRS,n,1,293.76,3.55,D,0
34.085556,-6.752059,312.34,0.45,0.39,2017-01-04,0200,N,VIIRS,n,1,279.82,1.27,N,0
34.597008,-2.34502,316.6,0.39,0.36,2017-01-04,0200,N,VIIRS,n,1,277.27,1.97,N,2
32.988659,-7.145826,304.38,0.46,0.39,2017-01-04,0200,N,VIIRS,n,1,278.12,0.65,N,0
33.000004,-2.357099,315.73,0.39,0.36,2017-01-04,0200,N,VIIRS,n,1,268.53,0.65,N,0
35.744129,-5.753586,299.36,0.43,0.38,2017-01-04,0200,N,VIIRS,n,1,279.6,0.91,N,0
33.891922,-6.952213,295.07,0.46,0.39,2017-01-04,0200,N,VIIRS,n,1,280.92,0.7,N,0
32.996693,-2.357889,326.23,0.39,0.36,2017-01-04,0200,N,VIIRS,n,1,271.15,2.82,N,0
33.85154,-6.792839,334.5,0.4,0.37,2017-01-04,1318,N,VIIRS,n,1,293.68,3.12,D,0
35.361748,-5.730227,344.89,0.39,0.36,2017-01-04,1318,N,VIIRS,n,1,293.11,4.06,D,0
35.889343,-5.389354,334.48,0.38,0.36,2017-01-04,1318,N,VIIRS,n,1,290.9,3.25,D,0
34.819672,-6.198298,331.14,0.39,0.36,2017-01-04,1318,N,VIIRS,n,1,297.71,2.45,D,0
29.634052,-9.516915,349.06,0.39,0.44,2017-01-04,1318,N,VIIRS,n,1,299.73,7.1,D,0
33.976074,-6.384115,330.33,0.4,0.37,2017-01-04,1318,N,VIIRS,n,1,292.55,2.56,D,0
32.998966,-2.356076,327.03,0.45,0.39,2017-01-05,0142,N,VIIRS,n,1,271.65,4.48,N,0
32.988346,-7.148013,297.89,0.53,0.5,2017-01-05,0142,N,VIIRS,n,1,279.01,1.17,N,2
34.595497,-2.348678,308.77,0.47,0.4,2017-01-05,0142,N,VIIRS,n,1,277.48,1.98,N,2
32.999081,-2.355673,345.76,0.42,0.38,2017-01-05,1300,N,VIIRS,n,1,291.38,5.18,D,0
34.597565,-2.34539,300.65,0.55,0.51,2017-01-06,0118,N,VIIRS,n,1,276.21,1.41,N,2
35.74287,-5.760282,311.79,0.44,0.62,2017-01-06,0118,N,VIIRS,n,1,281.98,1.04,N,2
35.742607,-5.754881,295.95,0.44,0.62,2017-01-06,0118,N,VIIRS,n,1,280.84,1.04,N,0
35.743,-5.756171,314.38,0.44,0.62,2017-01-06,0118,N,VIIRS,n,1,281.37,1.3,N,2
34.282711,-6.574764,322.08,0.47,0.64,2017-01-06,0124,N,VIIRS,n,1,281.7,1.85,N,3
32.987637,-7.151039,296.61,0.5,0.66,2017-01-06,0124,N,VIIRS,n,1,278.65,1.16,N,0
32.995255,-2.355508,302.65,0.53,0.5,2017-01-06,0124,N,VIIRS,n,1,269.17,1.58,N,0
32.999897,-2.354977,316.89,0.53,0.5,2017-01-06,0124,N,VIIRS,n,1,270.03,2.25,N,0
35.740486,-5.752768,296.04,0.44,0.62,2017-01-06,0300,N,VIIRS,n,1,280.31,1.14,N,0
32.995789,-2.355021,309.94,0.78,0.78,2017-01-06,0300,N,VIIRS,n,1,268.5,1.66,N,0
