latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
31.635405,-8.312706,329.29,0.42,0.38,2014-01-01,1324,N,VIIRS,n,1,295.04,2.03,D,0
32.107334,-6.785629,344.4,0.57,0.43,2014-01-02,1306,N,VIIRS,n,1,295.53,10.9,D,0
32.433853,-8.460042,295.97,0.48,0.65,2014-01-03,0130,N,VIIRS,n,1,277.88,0.7,N,0
34.912838,-4.412748,296.15,0.36,0.58,2014-01-04,0248,N,VIIRS,n,1,275.41,0.97,N,0
32.566196,-6.13566,295.96,0.33,0.55,2014-01-04,0254,N,VIIRS,n,1,278.35,0.31,N,2
34.748959,-3.718947,325.56,0.37,0.58,2014-01-04,1230,N,VIIRS,n,1,291.7,2.71,D,0
33.924042,-4.295551,341.85,0.5,0.66,2014-01-04,1412,N,VIIRS,n,1,284.06,7,D,0
33.367355,-7.750621,298.61,0.45,0.39,2014-01-05,0230,N,VIIRS,n,1,278.3,0.77,N,2
31.921402,-4.399582,332.05,0.5,0.49,2014-01-05,1348,N,VIIRS,n,1,289.56,2.89,D,0
31.920654,-4.40182,331.94,0.5,0.49,2014-01-05,1348,N,VIIRS,n,1,290.65,3.07,D,0
31.585321,-8.503825,296.61,0.4,0.37,2014-01-06,0212,N,VIIRS,n,1,281.25,0.61,N,2
32.989361,-7.14626,299.06,0.39,0.36,2014-01-06,0212,N,VIIRS,n,1,279.84,0.48,N,0
33.439968,-7.842765,299.73,0.39,0.36,2014-01-06,0212,N,VIIRS,n,1,282.54,0.64,N,0
33.910759,-5.495145,299.18,0.39,0.36,2014-01-06,0212,N,VIIRS,n,1,280.92,0.76,N,2
33.367878,-7.749509,307.01,0.39,0.36,2014-01-06,0212,N,VIIRS,n,1,284.19,1.31,N,2
34.698681,-4.587226,308.56,0.4,0.37,2014-01-06,0212,N,VIIRS,n,1,277.31,0.99,N,0
32.568054,-6.134621,295.04,0.39,0.36,2014-01-06,0212,N,VIIRS,n,1,279.96,0.8,N,2
33.682941,-5.569237,330.7,0.41,0.37,2014-01-06,1330,N,VIIRS,n,1,296.68,1.85,D,0
34.058487,-4.249175,330.09,0.46,0.39,2014-01-06,1330,N,VIIRS,n,1,290.48,2.92,D,0
34.595383,-2.34648,296.93,0.39,0.36,2014-01-07,0154,N,VIIRS,n,1,278.35,0.95,N,2
34.691223,-4.584011,311.54,0.44,0.38,2014-01-07,0154,N,VIIRS,n,1,275.77,1.35,N,0
35.732944,-5.359517,326.24,0.4,0.37,2014-01-07,1312,N,VIIRS,n,1,290.81,1.57,D,0
33.830475,-6.886325,328.61,0.46,0.39,2014-01-07,1312,N,VIIRS,n,1,297.51,6.05,D,0
33.834015,-6.88728,336.21,0.46,0.39,2014-01-07,1312,N,VIIRS,n,1,296.3,6.05,D,0
32.537388,-5.581485,333.58,0.43,0.38,2014-01-07,1312,N,VIIRS,n,1,300.51,2.35,D,0
34.736488,-4.111008,325.75,0.39,0.36,2014-01-07,1312,N,VIIRS,n,1,293.12,1.79,D,0
