latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
30.219553,-9.152838,298.47,0.4,0.37,2020-01-01,0224,N,VIIRS,n,1,283.19,0.75,N,2
32.987278,-7.147822,298.01,0.42,0.38,2020-01-01,0224,N,VIIRS,n,1,279.13,0.81,N,0
33.565388,-7.517437,301.5,0.41,0.37,2020-01-01,0224,N,VIIRS,n,1,278.88,0.54,N,0
32.566502,-6.133721,297.29,0.46,0.39,2020-01-01,0224,N,VIIRS,n,1,279.63,0.78,N,2
34.59528,-2.345344,299.62,0.43,0.46,2020-01-01,0224,N,VIIRS,n,1,275.43,0.56,N,0
32.665215,-6.258311,309.49,0.46,0.39,2020-01-01,0224,N,VIIRS,n,1,277.71,1.24,N,0
32.566185,-6.135767,298.55,0.39,0.36,2020-01-02,0206,N,VIIRS,n,1,279.8,0.58,N,2
35.016815,-5.02396,305.33,0.39,0.36,2020-01-02,0206,N,VIIRS,n,1,273.8,0.67,N,0
32.987164,-7.14744,296.67,0.41,0.37,2020-01-02,0206,N,VIIRS,n,1,278.57,0.87,N,0
34.596416,-2.348484,302.48,0.41,0.37,2020-01-02,0206,N,VIIRS,n,1,276.37,1.05,N,2
31.489372,-8.251747,335.02,0.42,0.38,2020-01-02,1324,N,VIIRS,n,1,296.6,3.11,D,0
33.75412,-5.720109,328.57,0.39,0.36,2020-01-02,1324,N,VIIRS,n,1,294.98,2.8,D,0
33.944313,-4.155834,339.69,0.41,0.37,2020-01-02,1324,N,VIIRS,n,1,296.21,8.1,D,0
35.015217,-5.024829,297.84,0.54,0.42,2020-01-03,0148,N,VIIRS,n,1,272.36,0.67,N,0
35.434513,-5.784446,312.22,0.4,0.44,2020-01-03,0148,N,VIIRS,n,1,280.85,1.13,N,0
35.260197,-5.676263,308.1,0.54,0.68,2020-01-04,0306,N,VIIRS,n,1,263.79,0.13,N,0
31.891062,-4.410638,338.76,0.52,0.5,2020-01-04,1248,N,VIIRS,n,1,289.47,12.2,D,0
34.59481,-2.346096,296.19,0.42,0.61,2020-01-05,0106,N,VIIRS,n,1,276.04,0.54,N,0
34.024879,-4.978179,321.14,0.35,0.57,2020-01-05,0248,N,VIIRS,n,1,277.16,1.37,N,0
34.025303,-4.977211,313.58,0.35,0.57,2020-01-05,0248,N,VIIRS,n,1,277.06,1.59,N,0
31.994186,-3.763951,336.02,0.44,0.62,2020-01-05,1224,N,VIIRS,n,1,293.69,1.88,D,0
32.081234,-6.660571,348.67,0.34,0.56,2020-01-05,1406,N,VIIRS,n,1,290.54,4.22,D,0
30.218779,-9.150941,295.65,0.44,0.38,2020-01-06,0230,N,VIIRS,n,1,281.44,0.84,N,2
33.366791,-7.749049,299.94,0.45,0.39,2020-01-06,0230,N,VIIRS,n,1,280.4,1.17,N,2
35.076199,-5.698614,301.72,0.38,0.36,2020-01-07,0212,N,VIIRS,n,1,278.13,0.44,N,0
33.890663,-6.951992,297.65,0.39,0.36,2020-01-07,0212,N,VIIRS,n,1,280.97,0.64,N,2
35.766464,-5.877366,296.57,0.38,0.36,2020-01-07,0212,N,VIIRS,n,1,281.77,0.5,N,0
33.366375,-7.748818,302.54,0.39,0.36,2020-01-07,0212,N,VIIRS,n,1,281.11,1,N,0
34.279926,-6.572049,296.07,0.38,0.36,2020-01-07,0212,N,VIIRS,n,1,278.03,0.58,N,3
34.834541,-4.404376,299.89,0.4,0.37,2020-01-07,0212,N,VIIRS,n,1,272.53,1.01,N,0
