latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
32.8943,-7.3289,342.2,1,1,2015-05-12,1115,Terra,MODIS,83,6.03,325.4,21.3,D,0
35.5447,-5.4171,317.9,1,1,2015-05-13,1335,Aqua,MODIS,54,6.03,301.6,7.7,D,0
34.0372,-4.2272,312.1,2.6,1.6,2015-05-13,2300,Terra,MODIS,84,6.03,291.1,44.5,N,0
34.0422,-4.2328,310.6,2.6,1.6,2015-05-13,2300,Terra,MODIS,81,6.03,291,39.5,N,0
35.736,-5.4165,315.1,2.1,1.4,2015-05-15,1145,Terra,MODIS,59,6.03,296.4,26.6,D,0
32.9588,-7.843,328.4,1.5,1.2,2015-05-16,1405,Aqua,MODIS,66,6.03,312,18.5,D,0
32.9566,-7.8369,328.3,1.5,1.2,2015-05-16,1405,Aqua,MODIS,64,6.03,311.9,19.1,D,0
32.9549,-7.8526,335.2,1.5,1.2,2015-05-16,1405,Aqua,MODIS,78,6.03,313.8,35,D,0
34.8336,-6.0708,309.3,1.1,1.1,2015-05-24,2242,Terra,MODIS,77,6.03,285.4,13.1,N,0
33.5261,-7.4811,301.7,1.1,1,2015-05-26,2229,Terra,MODIS,44,6.03,288.1,6.2,N,0
33.5353,-7.4833,301.7,1.1,1,2015-05-26,2229,Terra,MODIS,43,6.03,288.4,6.1,N,0
33.0996,-7.8263,347.4,1,1,2015-05-27,1347,Aqua,MODIS,91,6.03,312,39.5,D,0
33.0981,-7.8369,350.4,1,1,2015-05-27,1347,Aqua,MODIS,93,6.03,312.8,45.6,D,0
33.1085,-7.8281,389.2,1,1,2015-05-27,1347,Aqua,MODIS,100,6.03,316.7,176.9,D,0
33.107,-7.8387,385.3,1,1,2015-05-27,1347,Aqua,MODIS,100,6.03,318.4,158.2,D,0
33.1917,-7.495,339.7,1,1,2015-05-27,1347,Aqua,MODIS,84,6.03,312,26.2,D,0
34.6531,-6.2442,326,1.1,1,2015-05-27,1347,Aqua,MODIS,54,6.03,312.5,8.1,D,0
34.6574,-6.2507,325.5,1.1,1,2015-05-27,1347,Aqua,MODIS,61,6.03,312,9.5,D,0
34.5472,-6.0946,328.4,1,1,2015-05-28,1115,Terra,MODIS,51,6.03,313.6,9.5,D,0
33.6837,-6.283,326.8,2.1,1.4,2015-06-02,1310,Aqua,MODIS,75,6.03,307.2,24.6,D,0
33.0598,-7.9226,323.8,2.7,1.6,2015-06-02,1310,Aqua,MODIS,61,6.03,306.6,29.5,D,0
33.0701,-7.9031,325.4,2.7,1.6,2015-06-02,1310,Aqua,MODIS,71,6.03,306.6,39.4,D,0
33.6336,-7.3493,326.5,1.2,1.1,2015-06-06,1109,Terra,MODIS,38,6.03,301.4,16.1,D,0
31.7255,-7.4607,322.6,2.4,1.5,2015-06-07,1152,Terra,MODIS,58,6.03,305.2,23.2,D,0
34.0963,-5.0444,323.1,2,1.4,2015-06-10,1044,Terra,MODIS,63,6.03,298.4,33.4,D,0
34.0944,-5.052,327.4,2,1.4,2015-06-10,1045,Terra,MODIS,57,6.03,298.6,45.8,D,0
32.2326,-6.4752,321.4,2.2,1.4,2015-06-16,1146,Terra,MODIS,29,6.03,305.9,23.7,D,0
33.798,-6.9022,325.7,1.4,1.2,2015-06-16,1322,Aqua,MODIS,62,6.03,308.8,16.5,D,0
33.8008,-6.887,346.7,1.4,1.2,2015-06-16,1322,Aqua,MODIS,91,6.03,310,69.7,D,0
35.4044,-5.3416,340.4,1.7,1.3,2015-06-17,1050,Terra,MODIS,88,6.03,300.2,83.4,D,0
35.4064,-5.3637,342.3,1.7,1.3,2015-06-17,1050,Terra,MODIS,90,6.03,301.8,90.2,D,0
35.4018,-5.3508,330.6,2.3,1.5,2015-06-17,1406,Aqua,MODIS,83,6.03,302,75.6,D,0
35.6167,-5.9069,334.6,2.1,1.4,2015-06-17,1406,Aqua,MODIS,86,6.03,309.3,71.3,D,0
35.4001,-5.3731,317,2.3,1.5,2015-06-17,1406,Aqua,MODIS,64,6.03,302.9,25.7,D,0
35.403,-5.3592,303.7,1.1,1,2015-06-18,2236,Terra,MODIS,56,6.03,293.5,5.2,N,0
35.4015,-5.3705,313.5,1.1,1,2015-06-18,2236,Terra,MODIS,87,6.03,295.4,12.6,N,0
32.5763,-8.7031,345.9,1,1,2015-06-19,1353,Aqua,MODIS,88,6.03,314.4,36.7,D,0
32.5673,-8.7014,336.9,1,1,2015-06-19,1353,Aqua,MODIS,75,6.03,311.5,20.2,D,0
33.7956,-5.7655,330.1,1,1,2015-06-22,1109,Terra,MODIS,69,6.03,313.1,11.5,D,0
34.4493,-5.8409,327.3,1.1,1,2015-06-22,1109,Terra,MODIS,44,6.03,312.2,10.7,D,0
34.0421,-5.0909,341,1.3,1.1,2015-06-24,1057,Terra,MODIS,76,6.03,309.1,44.3,D,0
34.6217,-6.196,328.2,1.6,1.2,2015-06-25,1140,Terra,MODIS,71,6.03,307,28.1,D,0
34.073,-5.6038,341.5,1.7,1.3,2015-06-26,1359,Aqua,MODIS,84,6.03,319.6,45.1,D,0
34.3625,-5.916,342.9,1.6,1.3,2015-06-26,1359,Aqua,MODIS,85,6.03,315.3,55,D,0
34.3608,-5.9337,336.2,1.6,1.3,2015-06-26,1359,Aqua,MODIS,76,6.03,316.3,33.8,D,0
33.6208,-7.1178,305.8,1.1,1,2015-06-27,2229,Terra,MODIS,64,6.03,295.3,6,N,2
35.7761,-5.7456,311.4,1,1,2015-06-27,2230,Terra,MODIS,75,6.03,299.8,7.3,N,0
33.5907,-7.5169,331.5,1.2,1.1,2015-07-04,1134,Terra,MODIS,70,6.03,306.5,19.7,D,2
33.8103,-5.639,330,1.4,1.2,2015-07-10,1057,Terra,MODIS,67,6.03,310.7,18.4,D,0
34.0158,-5.8049,337.7,1.1,1.1,2015-07-14,1347,Aqua,MODIS,76,6.03,324.3,10.7,D,0
33.8351,-6.0176,340.6,1.1,1,2015-07-14,1347,Aqua,MODIS,81,6.03,322.7,17.2,D,0
35.1709,-5.1488,350.4,1.2,1.1,2015-07-14,1347,Aqua,MODIS,93,6.03,315,64.5,D,0
35.1602,-5.1405,330.6,1.2,1.1,2015-07-14,1347,Aqua,MODIS,54,6.03,311.8,20.8,D,0
35.1793,-5.1649,308.9,3.8,1.8,2015-07-14,2313,Terra,MODIS,63,6.03,293.2,53.5,N,0
35.1729,-5.1607,311,3.8,1.8,2015-07-14,2313,Terra,MODIS,73,6.03,293.4,64.8,N,0
35.7038,-5.6033,335.7,1,1,2015-07-15,1115,Terra,MODIS,87,6.03,312.8,20.4,D,0
35.7022,-5.5923,344.5,1,1,2015-07-15,1115,Terra,MODIS,92,6.03,313,35.1,D,0
33.9626,-5.6255,336.5,1,1,2015-07-15,1116,Terra,MODIS,73,6.03,321.5,11,D,0
34.4601,-5.3635,333.4,1.1,1.1,2015-07-17,1103,Terra,MODIS,68,6.03,316.9,13.7,D,0
34.3419,-5.9997,328.4,1.4,1.2,2015-07-20,1134,Terra,MODIS,52,6.03,313.6,13.8,D,0
33.9707,-5.6198,336.6,1.5,1.2,2015-07-20,1134,Terra,MODIS,79,6.03,317.6,26.2,D,0
32.3986,-9.1177,332.3,1,1,2015-07-21,1352,Aqua,MODIS,59,6.03,311.8,10.9,D,2
33.6083,-5.4829,336.1,1.4,1.2,2015-07-21,1353,Aqua,MODIS,72,6.03,316,22.1,D,0
34.9558,-4.9389,333.5,1.5,1.2,2015-07-21,1353,Aqua,MODIS,71,6.03,315.6,18.3,D,0
34.9532,-4.9495,335.4,1.5,1.2,2015-07-21,1353,Aqua,MODIS,74,6.03,316.5,19.4,D,0
33.6138,-5.4895,334.4,1.4,1.2,2015-07-21,1353,Aqua,MODIS,68,6.03,316.2,16.6,D,0
33.9411,-5.1371,333.3,1,1,2015-07-24,1109,Terra,MODIS,73,6.03,318,13,D,0
31.5754,-7.9783,337.7,1.2,1.1,2015-07-24,1110,Terra,MODIS,80,6.03,316.5,23.5,D,0
33.7376,-6.059,308.9,1.6,1.2,2015-07-25,2254,Terra,MODIS,76,6.03,293.7,15.5,N,0
33.7265,-6.0574,306.2,1.6,1.2,2015-07-25,2254,Terra,MODIS,62,6.03,294,11.4,N,0
33.9905,-5.633,336.5,1.1,1.1,2015-07-30,1346,Aqua,MODIS,73,6.03,320.9,15.7,D,0
33.8898,-5.6062,326.9,1,1,2015-07-31,1116,Terra,MODIS,67,6.03,308.4,7.9,D,2
33.9747,-5.6302,332.5,1,1,2015-08-01,1334,Aqua,MODIS,65,6.03,313.5,9.7,D,0
35.2085,-4.0044,309.1,1.2,1.1,2015-08-10,0226,Aqua,MODIS,76,6.03,288.3,10.2,N,0
35.2029,-3.9986,309.3,1.2,1.1,2015-08-10,0226,Aqua,MODIS,77,6.03,287.2,11.8,N,0
35.205,-4.0108,314.4,1.2,1.1,2015-08-10,0226,Aqua,MODIS,89,6.03,287.6,16.4,N,0
35.5763,-5.7295,329.9,1.6,1.3,2015-08-12,1139,Terra,MODIS,73,6.03,306.6,27.3,D,0
33.8974,-4.6996,339.4,1.3,1.1,2015-08-12,1316,Aqua,MODIS,71,6.03,318.1,24.3,D,0
34.3718,-5.3535,329.3,1.2,1.1,2015-08-15,1346,Aqua,MODIS,71,6.03,312,12.5,D,0
33.9414,-5.5041,330.7,1,1,2015-08-16,1115,Terra,MODIS,72,6.03,312.9,12.5,D,0
33.3114,-4.299,325.2,1,1,2015-08-18,1103,Terra,MODIS,68,6.03,308.2,10.7,D,0
34.1217,-4.4347,356.9,1.1,1,2015-08-19,1322,Aqua,MODIS,98,6.03,318.1,63.3,D,0
34.4068,-5.6324,330.7,1.2,1.1,2015-08-19,1322,Aqua,MODIS,40,6.03,314.1,14.7,D,0
34.7383,-4.7358,332.2,1,1,2015-08-26,1328,Aqua,MODIS,72,6.03,315,11.4,D,0
33.7074,-5.4655,331.5,1.2,1.1,2015-08-30,1128,Terra,MODIS,79,6.03,310.5,16.1,D,0
34.1226,-6.7428,331.3,1,1,2015-09-01,1115,Terra,MODIS,65,6.03,308.2,14.8,D,0
33.8256,-5.9325,333.6,1,1,2015-09-02,1334,Aqua,MODIS,79,6.03,307.5,18.2,D,0
33.824,-5.9432,328,1,1,2015-09-02,1334,Aqua,MODIS,70,6.03,308.1,10.6,D,0
35.6765,-5.3553,316.2,2.1,1.4,2015-09-04,1145,Terra,MODIS,25,6.03,296.1,19.7,D,0
35.6887,-5.3506,317.9,2.1,1.4,2015-09-04,1145,Terra,MODIS,42,6.03,298.1,25.2,D,0
35.6935,-5.3731,313.3,2.1,1.4,2015-09-04,1145,Terra,MODIS,0,6.03,296.4,15.1,D,0
33.6803,-5.5223,332,1.2,1.1,2015-09-04,1322,Aqua,MODIS,79,6.03,310.3,20.7,D,0
33.6781,-5.5299,340.4,1.2,1.1,2015-09-04,1322,Aqua,MODIS,87,6.03,312.4,38.2,D,0
35.6819,-5.3434,339.1,1.1,1.1,2015-09-04,1322,Aqua,MODIS,89,6.03,301.5,37.5,D,0
35.6798,-5.3556,425.7,1.1,1.1,2015-09-04,1322,Aqua,MODIS,100,6.03,316.5,525,D,0
35.6777,-5.368,358.6,1.1,1.1,2015-09-04,1322,Aqua,MODIS,86,6.03,308.5,85.8,D,0
35.6892,-5.3582,338.9,1.1,1.1,2015-09-04,1322,Aqua,MODIS,89,6.03,305.1,38.1,D,0
35.6871,-5.3705,320.2,1.1,1.1,2015-09-04,1322,Aqua,MODIS,31,6.03,303.6,8.1,D,0
35.856,-5.4121,331.9,1.1,1.1,2015-09-04,1322,Aqua,MODIS,84,6.03,294.2,33.1,D,0
33.678,-5.5352,328.8,1.2,1.1,2015-09-04,1322,Aqua,MODIS,74,6.03,312.7,15.2,D,0
32.3769,-6.9588,327.2,1.3,1.1,2015-09-06,1134,Terra,MODIS,53,6.03,312.8,8.7,D,0
33.7021,-5.8554,320.3,2.9,1.6,2015-09-07,1038,Terra,MODIS,57,6.03,302.8,28.6,D,0
34.2339,-4.2717,332,1.6,1.3,2015-09-07,1352,Aqua,MODIS,74,6.03,310.4,23.1,D,0
34.2357,-4.2539,330.8,1.6,1.3,2015-09-07,1352,Aqua,MODIS,72,6.03,309.5,20.2,D,0
33.8733,-4.9957,334.4,1.5,1.2,2015-09-07,1352,Aqua,MODIS,78,6.03,309.1,28.3,D,0
34.2336,-4.2593,333.8,1.6,1.3,2015-09-07,1352,Aqua,MODIS,77,6.03,309.6,29,D,0
33.8385,-6.3455,326.5,1,1,2015-09-08,1121,Terra,MODIS,68,6.03,309.8,9.5,D,0
33.8368,-6.3347,324.4,1,1,2015-09-08,1121,Terra,MODIS,63,6.03,309.8,6.9,D,0
33.9092,-5.3167,327.4,1,1,2015-09-10,1109,Terra,MODIS,62,6.03,311.5,7.7,D,0
33.9107,-5.3277,328.2,1,1,2015-09-10,1109,Terra,MODIS,64,6.03,311.3,9.1,D,0
34.7366,-4.911,324.5,1,1,2015-09-10,1109,Terra,MODIS,62,6.03,311,7.8,D,0
34.0052,-6.7856,306.5,1,1,2015-09-13,2241,Terra,MODIS,68,6.03,289.8,7.9,N,2
34.0038,-6.7968,310.8,1,1,2015-09-13,2241,Terra,MODIS,81,6.03,289.4,11,N,0
29.2085,-8.1058,335.4,1,1,2015-09-16,1345,Aqua,MODIS,70,6.03,324.3,8.8,D,0
35.5057,-5.5052,329,1.2,1.1,2015-09-16,1346,Aqua,MODIS,82,6.03,305.3,21.7,D,0
35.5071,-5.4929,335.5,1.2,1.1,2015-09-16,1346,Aqua,MODIS,87,6.03,306,33.6,D,0
33.9653,-5.5994,326.8,1,1,2015-09-17,1115,Terra,MODIS,73,6.03,310.3,10.1,D,0
33.7844,-6.6429,330.9,1.3,1.1,2015-09-19,1103,Terra,MODIS,75,6.03,310.6,22.7,D,0
33.8591,-5.8073,326,1.2,1.1,2015-09-19,1103,Terra,MODIS,67,6.03,310.7,10.6,D,0
35.1366,-5.6876,325.4,2.2,1.4,2015-09-21,1405,Aqua,MODIS,73,6.03,305.1,41.9,D,0
34.0004,-5.1324,330.4,1.5,1.2,2015-09-22,1133,Terra,MODIS,78,6.03,314,21,D,0
34.6531,-2.8626,332.8,1.2,1.1,2015-09-22,1309,Aqua,MODIS,78,6.03,313.7,20.5,D,0
34.6434,-2.8599,340.1,1.2,1.1,2015-09-22,1309,Aqua,MODIS,86,6.03,313.3,34.6,D,0
35.0163,-3.6655,324,1.4,1.2,2015-09-22,1310,Aqua,MODIS,64,6.03,302.6,20.6,D,0
35.3454,-5.453,320.9,1.4,1.2,2015-09-23,1353,Aqua,MODIS,49,6.03,304.5,13.2,D,0
34.8644,-5.8855,320.5,2.9,1.6,2015-09-24,1257,Aqua,MODIS,58,6.03,300.9,27.9,D,0
33.8818,-5.6298,328,1,1,2015-09-25,1340,Aqua,MODIS,70,6.03,310.4,10.7,D,0
35.2431,-5.3212,314.6,2.7,1.6,2015-09-27,1151,Terra,MODIS,33,6.03,302.9,22.8,D,0
35.2289,-5.329,325.2,1,1,2015-09-27,1328,Aqua,MODIS,71,6.03,305.9,14,D,0
35.3973,-5.4963,356.1,1,1,2015-09-27,1328,Aqua,MODIS,98,6.03,310.3,69.7,D,0
35.2307,-5.3178,360.3,1,1,2015-09-27,1328,Aqua,MODIS,100,6.03,309.3,80.6,D,0
35.1791,-5.115,316.1,1,1,2015-09-27,1328,Aqua,MODIS,38,6.03,299.4,10.5,D,0
35.2397,-5.3198,336.1,1,1,2015-09-27,1328,Aqua,MODIS,85,6.03,306.4,27.3,D,0
35.2379,-5.331,323.3,1,1,2015-09-27,1328,Aqua,MODIS,51,6.03,305.8,10.8,D,0
35.399,-5.4852,319.4,1,1,2015-09-27,1328,Aqua,MODIS,60,6.03,307.5,7.1,D,0
35.7434,-5.5339,312.3,1.5,1.2,2015-09-28,1056,Terra,MODIS,46,6.03,297.9,11.5,D,0
35.7461,-5.5275,311.5,1.5,1.2,2015-09-28,1056,Terra,MODIS,35,6.03,297.3,9.5,D,0
35.1782,-5.1192,318,1.4,1.2,2015-09-28,1056,Terra,MODIS,67,6.03,295.1,21.3,D,0
34.2677,-6.5474,317.5,4.6,2,2015-10-02,1209,Terra,MODIS,58,6.03,296.6,61.2,D,2
34.2681,-6.5546,314.9,4.6,2,2015-10-02,1209,Terra,MODIS,23,6.03,296.5,41.5,D,2
35.2023,-5.5554,323.7,1.2,1.1,2015-10-02,1346,Aqua,MODIS,57,6.03,306,12.7,D,0
35.205,-5.5485,324.9,1.2,1.1,2015-10-02,1346,Aqua,MODIS,69,6.03,302.7,16,D,0
33.7646,-6.807,330.4,1,1,2015-10-03,1115,Terra,MODIS,81,6.03,303,17.7,D,0
33.5837,-6.6828,328,1,1,2015-10-04,1334,Aqua,MODIS,67,6.03,311.3,7,D,0
29.2052,-8.5366,329.2,1.2,1.1,2015-10-07,1403,Aqua,MODIS,52,6.03,314.6,9,D,0
34.8032,-4.9797,317.3,1.5,1.2,2015-10-08,1133,Terra,MODIS,71,6.03,301.9,12.7,D,0
33.4608,-7.9027,317.6,1.4,1.2,2015-10-13,1328,Aqua,MODIS,68,6.03,301.6,10.8,D,0
35.4573,-5.5284,315.3,1.6,1.3,2015-10-15,1139,Terra,MODIS,41,6.03,299.2,15.4,D,0
35.456,-5.5233,317.2,1.6,1.3,2015-10-15,1139,Terra,MODIS,70,6.03,299.3,19.2,D,0
35.2583,-5.0833,322.8,1.2,1.1,2015-10-17,1127,Terra,MODIS,59,6.03,284.9,24.2,D,0
33.552,-6.2227,317.1,1.3,1.1,2015-10-22,1322,Aqua,MODIS,55,6.03,303.3,9.3,D,0
33.7708,-6.8432,314.6,1.2,1.1,2015-10-29,1328,Aqua,MODIS,58,6.03,301.1,6.2,D,0
33.9349,-5.9166,317,1.1,1,2015-10-29,1328,Aqua,MODIS,65,6.03,302.1,8.1,D,0
33.4021,-6.522,316,1.6,1.2,2015-10-30,1057,Terra,MODIS,66,6.03,300.7,12.2,D,0
34.3175,-5.2142,309.5,1,1,2015-11-04,1115,Terra,MODIS,48,6.03,297.1,4.2,D,0
34.6589,-6.2511,311.8,1,1,2015-11-05,1334,Aqua,MODIS,58,6.03,293.8,6,D,0
34.1338,-6.3794,311.9,1.3,1.1,2015-11-06,1103,Terra,MODIS,56,6.03,298.4,7.7,D,0
35.2561,-5.5423,312.4,1.2,1.1,2015-11-07,1322,Aqua,MODIS,65,6.03,298.3,10.6,D,0
32.3536,-6.5004,313.1,1,1,2015-11-12,1340,Aqua,MODIS,57,6.03,302.5,5,D,0
34.8451,-6.0982,307,1.6,1.2,2015-11-17,1359,Aqua,MODIS,41,6.03,296.1,6.9,D,0
33.8933,-4.1794,303.2,4.3,1.9,2015-11-21,1158,Terra,MODIS,55,6.03,289.5,46.2,D,0
33.8916,-4.1878,301.7,4.3,1.9,2015-11-21,1158,Terra,MODIS,49,6.03,289.8,39.6,D,0
33.8895,-4.1616,307.8,1,1,2015-11-21,1334,Aqua,MODIS,66,6.03,290.3,7.4,D,0
33.888,-4.1725,331.7,1,1,2015-11-21,1334,Aqua,MODIS,88,6.03,293,31.1,D,0
34.0071,-4.0452,301.7,1,1,2015-11-21,1334,Aqua,MODIS,44,6.03,289.6,4.2,D,0
33.2848,-7.5103,300.3,1,1,2015-11-30,0226,Aqua,MODIS,25,6.03,267.7,8.8,N,0
35.302,-5.756,313,1.1,1.1,2015-12-04,1127,Terra,MODIS,73,6.03,296.3,10.5,D,0
34.5623,-5.2283,308.3,1.2,1.1,2015-12-04,1127,Terra,MODIS,46,6.03,297,6.3,D,0
34.5653,-5.2344,312.9,1.2,1.1,2015-12-04,1127,Terra,MODIS,70,6.03,296,10.9,D,0
33.5923,-5.7182,313.9,2.4,1.5,2015-12-04,1303,Aqua,MODIS,56,6.03,298.1,29.6,D,0
33.5965,-5.7128,312.5,2.4,1.5,2015-12-04,1303,Aqua,MODIS,59,6.03,298.3,26.5,D,0
32.0823,-6.6607,328.6,1,1,2015-12-05,1346,Aqua,MODIS,84,6.03,295.8,23.1,D,0
34.0752,-4.5751,309.1,1.1,1.1,2015-12-13,1121,Terra,MODIS,68,6.03,295.2,7.5,D,0
33.6115,-5.8762,308.4,1.1,1,2015-12-15,1109,Terra,MODIS,59,6.03,294.8,5.5,D,0
33.639,-5.8711,308.6,1.1,1,2015-12-15,1109,Terra,MODIS,63,6.03,293.6,5.6,D,0
33.61,-5.865,307.3,1.1,1,2015-12-15,1109,Terra,MODIS,52,6.03,295.5,4.8,D,0
34.7271,-5.6782,311.2,1.4,1.2,2015-12-18,1316,Aqua,MODIS,69,6.03,298,11.9,D,0
35.4106,-5.9783,312.6,1.1,1,2015-12-20,1126,Terra,MODIS,73,6.03,288.8,12.7,D,0
33.6374,-5.8638,304.9,1.2,1.1,2015-12-20,1127,Terra,MODIS,54,6.03,291.3,5.3,D,0
34.9433,-4.6498,311.3,1,1,2015-12-22,1114,Terra,MODIS,61,6.03,292.7,10.1,D,0
29.9779,-9.643,313.7,1.6,1.3,2015-12-23,1333,Aqua,MODIS,70,6.03,299.5,13.2,D,2
34.1378,-4.455,318.2,1.5,1.2,2015-12-26,1050,Terra,MODIS,78,6.03,289.1,28.7,D,0
34.1354,-4.4612,301.1,1.5,1.2,2015-12-26,1050,Terra,MODIS,28,6.03,288.8,6.5,D,0
34.1463,-4.4599,308,1.5,1.2,2015-12-26,1050,Terra,MODIS,66,6.03,289.1,14,D,0
33.6387,-5.8621,301.6,1.4,1.2,2015-12-27,1133,Terra,MODIS,40,6.03,285.1,5.5,D,0
33.8402,-4.5301,306.3,1.6,1.2,2015-12-28,1352,Aqua,MODIS,63,6.03,291,10.1,D,0
33.6292,-5.8707,303.2,1,1,2015-12-29,1121,Terra,MODIS,55,6.03,285.7,4.1,D,0
31.58,-8.1234,304.7,1,1,2015-12-29,1122,Terra,MODIS,52,6.03,293.1,4.6,D,0
33.6304,-5.8659,321.8,1,1,2015-12-30,1340,Aqua,MODIS,78,6.03,297.5,16.4,D,0
33.6289,-5.8768,308.4,1,1,2015-12-30,1340,Aqua,MODIS,40,6.03,295.8,5.3,D,0
34.8342,-6.221,305.9,1,1,2015-12-30,1340,Aqua,MODIS,60,6.03,289.7,5,D,0
33.6297,-5.8677,307.7,1.1,1,2015-12-31,1109,Terra,MODIS,63,6.03,294.9,5.6,D,0
31.8396,-7.0629,308.3,3.3,1.7,2015-12-31,1422,Aqua,MODIS,46,6.03,296.2,21.6,D,0
