latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
35.7146,-5.915,311.6,1.1,1.1,2018-05-02,1127,Terra,MODIS,38,6.03,297.3,7.7,D,2
32.3076,-6.4184,321.1,1.2,1.1,2018-05-02,1128,Terra,MODIS,73,6.03,298,17.9,D,2
32.2981,-6.4207,315.6,1.2,1.1,2018-05-02,1128,Terra,MODIS,45,6.03,295.6,11.4,D,0
35.0799,-6.1179,313.1,3.2,1.7,2018-05-06,1418,Aqua,MODIS,47,6.03,296,29.3,D,0
33.9134,-5.3328,312.2,1,1,2018-05-13,1109,Terra,MODIS,41,6.03,300.8,6.3,D,0
34.2948,-6.3913,324.1,1.1,1.1,2018-05-14,1328,Aqua,MODIS,54,6.03,308.1,9,D,0
31.4915,-8.271,322.6,1.9,1.3,2018-05-15,1058,Terra,MODIS,48,6.03,308.4,18.6,D,0
35.3241,-5.4489,319.6,1.7,1.3,2018-05-16,1140,Terra,MODIS,73,6.03,299.6,28,D,0
35.3212,-5.444,315.5,1.7,1.3,2018-05-16,1140,Terra,MODIS,61,6.03,299.3,17.7,D,0
34.9772,-5.9258,304.6,1,1,2018-05-18,2230,Terra,MODIS,61,6.03,287.6,7.1,N,0
34.8002,-6.0535,345.1,1,1,2018-05-21,1335,Aqua,MODIS,93,6.03,303.2,44,D,0
34.7304,-6.15,318.6,1.3,1.1,2018-05-22,1103,Terra,MODIS,64,6.03,301.2,11.2,D,0
35.7158,-5.9215,314.2,1.3,1.1,2018-05-25,1134,Terra,MODIS,60,6.03,299.2,9.6,D,2
23.6028,-15.7829,314.8,1,1,2018-05-26,0254,Aqua,MODIS,90,6.03,287.4,15.6,N,0
23.6492,-15.7566,301.9,1,1,2018-05-26,2316,Terra,MODIS,45,6.03,287.6,6.1,N,0
23.6402,-15.755,311.2,1,1,2018-05-26,2316,Terra,MODIS,82,6.03,287.9,12.1,N,0
23.6388,-15.7648,305.8,1,1,2018-05-26,2316,Terra,MODIS,66,6.03,287.7,8.4,N,0
34.477,-6.4413,311.7,1,1,2018-05-27,1122,Terra,MODIS,37,6.03,295.7,3.8,D,0
34.6045,-6.249,336.8,1,1,2018-05-27,1122,Terra,MODIS,88,6.03,293.6,32.8,D,0
34.6028,-6.238,336.3,1,1,2018-05-27,1122,Terra,MODIS,83,6.03,294.4,32.3,D,0
32.4052,-8.5562,323.2,1.3,1.1,2018-06-01,1141,Terra,MODIS,66,6.03,308.2,8.2,D,2
34.6902,-6.0282,315.2,1.1,1.1,2018-06-03,1128,Terra,MODIS,49,6.03,301.4,6,D,0
34.5557,-6.0989,318.3,1.1,1.1,2018-06-03,1128,Terra,MODIS,44,6.03,304.7,8.2,D,0
33.6406,-7.3702,318.1,1.4,1.2,2018-06-07,1104,Terra,MODIS,48,6.03,302.7,8.9,D,0
33.6389,-7.355,323.2,1.4,1.2,2018-06-07,1104,Terra,MODIS,68,6.03,303,17,D,0
23.7546,-15.6556,302.4,1.2,1.1,2018-06-09,2329,Terra,MODIS,49,6.03,277.8,8.8,N,0
35.0202,-5.8974,331.8,1.1,1,2018-06-14,1109,Terra,MODIS,80,6.03,305.1,21.8,D,0
34.6064,-6.1732,320.3,1.1,1,2018-06-14,1109,Terra,MODIS,57,6.03,304.2,7.5,D,2
33.116,-7.937,334.9,1.4,1.2,2018-06-15,1328,Aqua,MODIS,80,6.03,309.9,31.7,D,2
33.1133,-7.9517,337.2,1.4,1.2,2018-06-15,1328,Aqua,MODIS,82,6.03,309.6,37.8,D,0
33.1057,-7.9343,328.3,1.4,1.2,2018-06-15,1328,Aqua,MODIS,68,6.03,309.5,18.1,D,2
33.103,-7.949,331,1.4,1.2,2018-06-15,1328,Aqua,MODIS,73,6.03,309.8,23.9,D,0
34.7742,-6.0691,320.5,1.5,1.2,2018-06-16,1057,Terra,MODIS,53,6.03,303.1,14.1,D,0
31.5352,-8.2548,354.2,1,1,2018-06-20,1346,Aqua,MODIS,96,6.03,311.9,53.1,D,0
34.8908,-6.2065,322.7,1,1,2018-06-22,1334,Aqua,MODIS,52,6.03,304.3,8.8,D,0
34.4898,-5.5499,325.1,1.2,1.1,2018-06-23,1103,Terra,MODIS,68,6.03,303.8,13,D,0
33.1063,-7.1972,335.3,1,1,2018-06-29,1340,Aqua,MODIS,73,6.03,317,12.8,D,0
35.7228,-5.8929,333.3,1.5,1.2,2018-07-02,1057,Terra,MODIS,85,6.03,305.8,37.7,D,0
35.7246,-5.9096,322.3,1.5,1.2,2018-07-02,1057,Terra,MODIS,75,6.03,305.3,14.4,D,2
29.9039,-9.1368,332.2,3.1,1.7,2018-07-03,1315,Aqua,MODIS,75,6.03,303.3,96.9,D,0
29.9028,-9.1442,331.9,3.1,1.7,2018-07-03,1315,Aqua,MODIS,75,6.03,303.4,95.2,D,0
34.3664,-6.0104,322.5,1.6,1.2,2018-07-04,1359,Aqua,MODIS,52,6.03,304.8,14.3,D,0
34.7481,-6.0723,320.9,2.4,1.5,2018-07-05,1304,Aqua,MODIS,52,6.03,305.6,22.6,D,0
34.7427,-6.0975,323.3,2.4,1.5,2018-07-05,1304,Aqua,MODIS,63,6.03,305.9,32.5,D,0
34.6218,-6.1695,310.4,1,1,2018-07-05,2230,Terra,MODIS,80,6.03,290.9,10.4,N,0
33.671,-7.4268,302.9,1.1,1,2018-07-05,2230,Terra,MODIS,52,6.03,291.7,5.8,N,2
33.6728,-7.4154,308.7,1.1,1,2018-07-05,2230,Terra,MODIS,75,6.03,292.3,9.8,N,2
34.6234,-6.1587,308.3,1,1,2018-07-05,2230,Terra,MODIS,74,6.03,291,8.9,N,0
33.6757,-7.4144,302.3,1.4,1.2,2018-07-06,0245,Aqua,MODIS,48,6.03,291,8.9,N,2
35.0517,-5.9767,323.1,1,1,2018-07-07,1116,Terra,MODIS,62,6.03,305.1,7,D,0
35.0994,-5.9891,326.6,1,1,2018-07-07,1116,Terra,MODIS,71,6.03,305.8,11.2,D,0
34.4262,-5.9724,328.4,1.2,1.1,2018-07-09,1103,Terra,MODIS,63,6.03,310.1,12,D,0
34.5462,-6.1453,330.1,1.3,1.1,2018-07-10,1322,Aqua,MODIS,71,6.03,312.1,21.3,D,0
34.5486,-6.1316,331.3,1.3,1.1,2018-07-10,1322,Aqua,MODIS,73,6.03,311.2,23.7,D,0
34.7099,-6.0544,323.1,1.9,1.3,2018-07-11,1051,Terra,MODIS,54,6.03,302.4,23.1,D,0
34.7153,-6.0477,323.5,1.9,1.3,2018-07-11,1051,Terra,MODIS,58,6.03,303,25.1,D,0
33.7462,-6.0506,327.4,1,1,2018-07-15,1340,Aqua,MODIS,55,6.03,310.7,8.6,D,0
34.4989,-5.9433,343,1.2,1.1,2018-07-21,1128,Terra,MODIS,89,6.03,308.1,42.5,D,0
34.501,-5.9556,332.9,1.2,1.1,2018-07-21,1128,Terra,MODIS,80,6.03,307.3,21.7,D,0
35.1371,-6.0155,322.4,1.1,1.1,2018-07-21,1128,Terra,MODIS,64,6.03,305.6,10.1,D,0
34.496,-5.9499,336.6,1.2,1.1,2018-07-21,1128,Terra,MODIS,84,6.03,307.8,28.8,D,0
35.8851,-5.3814,341,2,1.4,2018-07-21,1304,Aqua,MODIS,90,6.03,304.7,101.8,D,0
35.1486,-5.9717,332.7,1.1,1.1,2018-07-22,1347,Aqua,MODIS,77,6.03,309.1,20,D,0
34.2491,-5.9117,328.3,1.1,1.1,2018-07-22,1347,Aqua,MODIS,47,6.03,311.7,9.2,D,0
35.1471,-5.9841,331.3,1.1,1.1,2018-07-22,1347,Aqua,MODIS,75,6.03,309.3,18.2,D,0
34.39,-5.9589,326.4,1,1,2018-07-23,1116,Terra,MODIS,59,6.03,308.6,8.5,D,0
35.0491,-5.9894,321.9,1,1,2018-07-23,1116,Terra,MODIS,39,6.03,305.3,5.7,D,0
34.7991,-6.0746,338.3,1.2,1.1,2018-07-25,1103,Terra,MODIS,84,6.03,311.4,32.1,D,0
35.0908,-5.9653,351,1.2,1.1,2018-07-25,1103,Terra,MODIS,94,6.03,313.2,65.1,D,0
35.0924,-5.9787,360.5,1.2,1.1,2018-07-25,1103,Terra,MODIS,100,6.03,313.5,97.1,D,0
34.8007,-6.0881,334.5,1.2,1.1,2018-07-25,1103,Terra,MODIS,79,6.03,311.6,24.3,D,0
31.5028,-8.2289,326.3,1.5,1.2,2018-07-25,1104,Terra,MODIS,32,6.03,308,14.2,D,0
35.0945,-5.9869,321.4,3.3,1.7,2018-07-25,1418,Aqua,MODIS,53,6.03,307,41,D,0
35.0912,-5.9945,319.4,3.3,1.7,2018-07-25,1418,Aqua,MODIS,38,6.03,306.7,33.6,D,0
33.8764,-4.9598,322.9,2.5,1.5,2018-07-26,1146,Terra,MODIS,30,6.03,305.9,24.7,D,0
35.0583,-3.6818,303.6,1.9,1.3,2018-07-26,2248,Terra,MODIS,39,6.03,292.9,10.8,N,0
35.0631,-3.688,307.7,1.9,1.3,2018-07-26,2248,Terra,MODIS,72,6.03,293,18.6,N,0
33.6319,-7.4757,331.4,1.6,1.2,2018-07-27,1405,Aqua,MODIS,73,6.03,307.6,31.9,D,2
32.5792,-6.8419,330.3,1.3,1.1,2018-07-28,1135,Terra,MODIS,71,6.03,309.4,12.3,D,0
34.7141,-6.1102,306.2,1,1,2018-07-28,2236,Terra,MODIS,67,6.03,291.1,7,N,0
34.0458,-4.9751,342.3,1.5,1.2,2018-07-29,1353,Aqua,MODIS,86,6.03,309.5,54.6,D,2
34.0442,-4.9914,326.2,1.5,1.2,2018-07-29,1353,Aqua,MODIS,47,6.03,308.6,12.7,D,2
35.4771,-5.2222,328.9,1.5,1.2,2018-07-29,1354,Aqua,MODIS,82,6.03,311.8,20.1,D,0
32.3158,-6.4968,325.8,1,1,2018-07-30,1122,Terra,MODIS,51,6.03,306,9.5,D,0
34.6153,-6.1188,334.2,1,1,2018-07-30,1122,Terra,MODIS,79,6.03,309,22,D,0
34.4371,-6.4594,323.2,1,1,2018-07-30,1122,Terra,MODIS,36,6.03,306.7,8.1,D,0
35.1244,-5.0213,302.2,1,1,2018-07-30,2224,Terra,MODIS,47,6.03,292.1,4.7,N,0
35.1139,-5.03,348.4,1,1,2018-07-30,2224,Terra,MODIS,100,6.03,294.6,59.6,N,0
35.1155,-5.0192,370,1,1,2018-07-30,2224,Terra,MODIS,100,6.03,299.3,117.9,N,0
35.1228,-5.0321,302.6,1,1,2018-07-30,2224,Terra,MODIS,50,6.03,290.7,5,N,0
35.123,-5.0302,321.1,1.5,1.2,2018-07-31,0239,Aqua,MODIS,100,6.03,287.4,35.6,N,0
35.1197,-5.013,316.9,1.5,1.2,2018-07-31,0239,Aqua,MODIS,94,6.03,290.1,28.5,N,0
35.0999,-5.0006,322.6,4.6,2,2018-07-31,1204,Terra,MODIS,75,6.03,295.8,125.6,D,0
35.114,-5.0639,313.2,4.5,2,2018-07-31,1204,Terra,MODIS,34,6.03,293.9,51.7,D,0
35.0998,-5.0083,323.9,4.6,2,2018-07-31,1204,Terra,MODIS,77,6.03,295.8,137.9,D,0
35.1148,-5.0575,317.9,4.5,2,2018-07-31,1204,Terra,MODIS,69,6.03,294.3,86.9,D,0
35.1153,-5.0295,327.3,1.1,1,2018-07-31,1341,Aqua,MODIS,65,6.03,309.6,13.2,D,0
35.106,-5.0274,336.5,1.1,1,2018-07-31,1341,Aqua,MODIS,81,6.03,308.2,24.8,D,0
35.1138,-5.0415,327,1.1,1,2018-07-31,1341,Aqua,MODIS,64,6.03,308.3,12.6,D,0
35.7775,-5.8789,327.7,1.1,1,2018-08-01,1109,Terra,MODIS,81,6.03,305,16.6,D,0
35.7759,-5.8672,320.3,1.1,1,2018-08-01,1109,Terra,MODIS,56,6.03,305.3,7.3,D,0
35.1119,-5.0401,326,1,1,2018-08-01,1109,Terra,MODIS,45,6.03,295.3,15.7,D,0
33.9395,-6.1553,336.4,1.1,1,2018-08-02,1329,Aqua,MODIS,58,6.03,299,31.5,D,0
29.9048,-9.1195,328.6,2,1.4,2018-08-03,1059,Terra,MODIS,61,6.03,291.7,47.6,D,0
29.907,-9.1419,344.3,2,1.4,2018-08-03,1059,Terra,MODIS,89,6.03,295.3,117.1,D,0
35.1436,-5.9825,327.8,1.6,1.3,2018-08-04,1140,Terra,MODIS,69,6.03,305.9,24.2,D,0
35.7419,-5.7112,316.3,1.2,1.1,2018-08-04,2242,Terra,MODIS,90,6.03,296.8,15.7,N,0
33.6879,-5.6291,335.1,1.7,1.3,2018-08-05,1359,Aqua,MODIS,71,6.03,319.6,26.3,D,0
33.6782,-5.6097,345.5,1.7,1.3,2018-08-05,1359,Aqua,MODIS,88,6.03,318.8,65.5,D,0
33.6897,-5.6111,346.6,1.7,1.3,2018-08-05,1359,Aqua,MODIS,89,6.03,320.3,69.6,D,0
34.5214,-5.9734,364.4,1.2,1.1,2018-08-06,1128,Terra,MODIS,100,6.03,319.5,96.9,D,0
34.2391,-5.8938,337,1.2,1.1,2018-08-06,1128,Terra,MODIS,73,6.03,319.4,19.9,D,0
34.5193,-5.9611,353,1.2,1.1,2018-08-06,1128,Terra,MODIS,95,6.03,318.9,60.5,D,0
33.8152,-7.1222,306.6,1.1,1,2018-08-06,2230,Terra,MODIS,62,6.03,295.6,6.2,N,0
35.678,-5.7027,336.8,1.2,1.1,2018-08-07,1348,Aqua,MODIS,88,6.03,318.3,15.5,D,0
35.6878,-5.7046,337.8,1.2,1.1,2018-08-07,1348,Aqua,MODIS,88,6.03,319,18.4,D,0
34.6688,-5.2063,307.1,1.1,1.1,2018-08-08,2218,Terra,MODIS,70,6.03,292.8,7.7,N,0
34.6707,-5.1949,306.8,1.1,1.1,2018-08-08,2218,Terra,MODIS,69,6.03,294.5,7.4,N,0
34.6745,-5.2016,304.2,1.1,1.1,2018-08-08,2218,Terra,MODIS,59,6.03,293.4,5.7,N,0
35.5262,-5.3278,349.7,1,1,2018-08-09,1335,Aqua,MODIS,94,6.03,307.7,48.5,D,0
35.6199,-5.3202,344.3,1,1,2018-08-09,1335,Aqua,MODIS,92,6.03,315.7,35.8,D,0
35.5709,-5.3371,331.5,1,1,2018-08-09,1335,Aqua,MODIS,77,6.03,311.7,14,D,2
35.6215,-5.3093,325.4,1,1,2018-08-09,1335,Aqua,MODIS,29,6.03,313.2,7.6,D,0
35.6112,-5.3117,327.7,1,1,2018-08-09,1335,Aqua,MODIS,70,6.03,312.9,8.3,D,0
35.5336,-5.3406,322.2,1,1,2018-08-09,1335,Aqua,MODIS,34,6.03,310.1,6.7,D,0
35.5247,-5.3388,357.4,1,1,2018-08-09,1335,Aqua,MODIS,98,6.03,314,66.9,D,0
35.7414,-5.7545,310.8,1,1,2018-08-11,0220,Aqua,MODIS,72,6.03,295.5,8.5,N,0
34.5672,-6.0024,322.5,2.1,1.4,2018-08-11,1146,Terra,MODIS,45,6.03,305.5,16.2,D,0
34.9601,-4.6585,328.6,1.1,1,2018-08-11,1323,Aqua,MODIS,61,6.03,301.4,18.6,D,0
33.8675,-4.695,337.7,1.6,1.2,2018-08-13,1310,Aqua,MODIS,81,6.03,316.2,36.4,D,0
35.6548,-5.9354,323,1.4,1.2,2018-08-14,1354,Aqua,MODIS,53,6.03,308.7,10.7,D,0
33.9045,-4.687,335,1.1,1.1,2018-08-15,1122,Terra,MODIS,70,6.03,316.2,22,D,0
34.1846,-4.7414,309.5,2,1.4,2018-08-18,2254,Terra,MODIS,78,6.03,296.8,15.2,N,0
31.7696,-7.4047,329.7,1,1,2018-08-24,1116,Terra,MODIS,67,6.03,314.7,8.8,D,0
33.511,-6.5607,334,1,1,2018-08-24,1116,Terra,MODIS,75,6.03,319,11.5,D,0
34.035,-5.6632,329.9,1,1,2018-08-24,1116,Terra,MODIS,65,6.03,315.9,8.3,D,0
34.0366,-5.6739,335,1,1,2018-08-24,1116,Terra,MODIS,76,6.03,316.5,15.2,D,0
35.2154,-4.8903,335.2,1,1,2018-08-25,1335,Aqua,MODIS,80,6.03,314.4,17.1,D,0
33.9026,-4.6997,332.7,1.1,1,2018-08-26,1103,Terra,MODIS,73,6.03,317.1,11.6,D,0
34.0383,-5.6763,332.1,1.2,1.1,2018-08-26,1103,Terra,MODIS,71,6.03,314.5,14.5,D,0
34.041,-5.67,332.8,1.2,1.1,2018-08-26,1103,Terra,MODIS,72,6.03,314.4,14.2,D,0
33.7939,-5.3004,332.1,1.1,1,2018-08-31,1122,Terra,MODIS,77,6.03,312.2,16.9,D,0
31.4249,-9.0021,326.2,1.7,1.3,2018-09-03,1328,Aqua,MODIS,62,6.03,305.7,16,D,0
33.445,-7.77,325.9,1.4,1.2,2018-09-05,1140,Terra,MODIS,68,6.03,308.1,13.6,D,0
33.4494,-7.7746,327.1,1.4,1.2,2018-09-05,1140,Terra,MODIS,69,6.03,308.5,15.9,D,0
35.1354,-6.1608,318.7,1.1,1.1,2018-09-07,1128,Terra,MODIS,41,6.03,302,7.4,D,0
33.7365,-6.824,323.5,1.1,1,2018-09-07,1128,Terra,MODIS,67,6.03,304.3,9.4,D,0
33.7502,-6.8065,328.7,1,1,2018-09-08,1347,Aqua,MODIS,77,6.03,303.8,16.8,D,0
33.759,-6.8033,338.2,1,1,2018-09-08,1347,Aqua,MODIS,76,6.03,304.3,30.4,D,0
34.6398,-6.1092,323.9,1,1,2018-09-09,1115,Terra,MODIS,72,6.03,304.3,9.6,D,0
33.4826,-6.5899,324,1,1,2018-09-09,1116,Terra,MODIS,71,6.03,306.6,8.2,D,0
33.769,-6.7912,353.9,1,1,2018-09-09,1116,Terra,MODIS,97,6.03,306.4,59.9,D,0
34.1194,-5.0925,317.4,1,1,2018-09-09,1116,Terra,MODIS,61,6.03,299,5.5,D,0
33.5936,-6.2701,320.7,1,1,2018-09-09,1116,Terra,MODIS,66,6.03,303.4,6.2,D,0
33.4349,-7.4757,320.2,2.8,1.6,2018-09-10,1159,Terra,MODIS,69,6.03,299.9,34.5,D,0
33.4321,-7.4816,319.1,2.8,1.6,2018-09-10,1159,Terra,MODIS,66,6.03,299.3,30.8,D,0
33.4253,-7.4841,328.4,1.1,1,2018-09-10,1334,Aqua,MODIS,70,6.03,304.9,16.1,D,0
33.6205,-6.2968,332.2,1,1,2018-09-10,1334,Aqua,MODIS,79,6.03,313,13.7,D,0
33.6221,-6.286,330.3,1,1,2018-09-10,1334,Aqua,MODIS,77,6.03,313.1,11.7,D,0
34.5452,-6.2266,323.8,1,1,2018-09-10,1334,Aqua,MODIS,46,6.03,305.5,8.7,D,0
33.9717,-5.5888,319.6,2.9,1.6,2018-09-16,1258,Aqua,MODIS,61,6.03,301.3,29.1,D,0
33.5078,-7.2009,327.5,1,1,2018-09-17,1340,Aqua,MODIS,69,6.03,309.5,9.7,D,0
34.3356,-5.7638,343,1,1,2018-09-17,1340,Aqua,MODIS,88,6.03,313.8,31,D,0
34.3341,-5.7748,330.4,1,1,2018-09-17,1340,Aqua,MODIS,74,6.03,313.3,11.7,D,0
34.0785,-5.6282,332.5,1,1,2018-09-17,1340,Aqua,MODIS,77,6.03,313.5,14.7,D,0
33.6745,-5.7612,323.7,1,1,2018-09-17,1340,Aqua,MODIS,64,6.03,306.4,8.7,D,0
33.9825,-5.7399,324.9,1,1,2018-09-18,1109,Terra,MODIS,72,6.03,306,8.5,D,0
33.9581,-5.643,330.1,1.1,1,2018-09-19,1328,Aqua,MODIS,71,6.03,312.3,10.6,D,0
34.5928,-6.2407,332.2,1.1,1,2018-09-19,1328,Aqua,MODIS,77,6.03,306.1,21.5,D,0
34.5909,-6.2525,347.6,1.1,1,2018-09-19,1328,Aqua,MODIS,92,6.03,305.9,50.7,D,0
34.1808,-5.3458,318.1,1.3,1.1,2018-09-20,1057,Terra,MODIS,20,6.03,297.3,7.2,D,0
33.7054,-6.861,323,1.5,1.2,2018-09-21,1140,Terra,MODIS,67,6.03,308,11.9,D,0
34.1911,-5.3585,323.2,1.9,1.3,2018-09-21,1140,Terra,MODIS,67,6.03,307.5,18.6,D,0
33.5726,-5.6444,325.6,2.1,1.4,2018-09-22,1045,Terra,MODIS,74,6.03,309.8,31,D,0
33.7502,-5.7556,324.7,2.2,1.4,2018-09-22,1045,Terra,MODIS,72,6.03,309,25.2,D,0
35.8085,-5.7167,319.1,1.8,1.3,2018-09-22,1359,Aqua,MODIS,68,6.03,306,18.2,D,0
33.9186,-5.3261,326.7,1.8,1.3,2018-09-22,1359,Aqua,MODIS,65,6.03,312.2,18.7,D,0
32.6498,-6.1593,331,1.2,1.1,2018-09-23,1128,Terra,MODIS,53,6.03,312.7,17.9,D,0
33.9596,-5.3207,327,1.3,1.1,2018-09-23,1128,Terra,MODIS,52,6.03,315.9,11.3,D,0
34.765,-5.9885,328.8,1.1,1.1,2018-09-23,1128,Terra,MODIS,72,6.03,315,12.3,D,0
32.6892,-8.3969,327.7,1,1,2018-09-23,1128,Terra,MODIS,49,6.03,313.9,9.3,D,0
32.6477,-6.1468,332.9,1.2,1.1,2018-09-23,1128,Terra,MODIS,81,6.03,312.6,20.9,D,0
32.6399,-6.164,329.3,2.7,1.6,2018-09-23,1303,Aqua,MODIS,71,6.03,312.7,38.9,D,0
34.8568,-5.8723,309.3,1,1,2018-09-23,2230,Terra,MODIS,77,6.03,297.2,6.5,N,0
34.224,-4.7141,343.4,1,1,2018-09-25,1115,Terra,MODIS,89,6.03,315.4,31.5,D,0
34.8678,-5.8582,330.8,1,1,2018-09-25,1115,Terra,MODIS,76,6.03,312.3,13.8,D,0
33.9115,-5.3268,327.1,1,1,2018-09-25,1115,Terra,MODIS,69,6.03,312,8.1,D,0
34.4964,-5.9054,337.8,1,1,2018-09-25,1115,Terra,MODIS,83,6.03,306.2,27.4,D,0
33.7611,-5.3717,326.6,1,1,2018-09-25,1116,Terra,MODIS,71,6.03,312,9.2,D,0
33.7239,-5.3687,325,1,1,2018-09-25,1116,Terra,MODIS,64,6.03,309.5,7.5,D,0
33.6154,-6.3201,332.1,1,1,2018-09-25,1116,Terra,MODIS,78,6.03,313,13.8,D,0
33.3742,-7.4928,335.3,1,1,2018-09-25,1116,Terra,MODIS,78,6.03,315,17.9,D,0
33.7544,-6.5829,328.3,1,1,2018-09-25,1116,Terra,MODIS,64,6.03,312.8,10.5,D,0
35.7345,-5.7537,322.8,1.2,1.1,2018-09-25,2218,Terra,MODIS,100,6.03,295.1,23.8,N,0
35.7367,-5.741,314,1.2,1.1,2018-09-25,2218,Terra,MODIS,84,6.03,294.9,13.8,N,0
34.1297,-5.2086,327.9,1.1,1.1,2018-09-27,1103,Terra,MODIS,75,6.03,308.8,13.9,D,0
35.3389,-5.937,337.9,1.2,1.1,2018-09-27,1103,Terra,MODIS,89,6.03,304.4,38.7,D,0
35.3373,-5.9235,323.3,1.2,1.1,2018-09-27,1103,Terra,MODIS,76,6.03,303.9,12.9,D,0
35.7452,-5.8891,316.1,3.4,1.7,2018-09-27,1417,Aqua,MODIS,62,6.03,294.9,45.3,D,0
35.7515,-5.8849,318.9,3.4,1.7,2018-09-27,1417,Aqua,MODIS,66,6.03,294.6,59.7,D,0
34.2032,-5.4121,327.5,1.7,1.3,2018-09-29,1051,Terra,MODIS,74,6.03,302.7,29.9,D,0
34.3671,-5.9181,322.8,1.8,1.3,2018-09-29,1051,Terra,MODIS,61,6.03,303.4,17.8,D,0
34.3466,-5.2341,323.3,1.5,1.2,2018-09-30,1134,Terra,MODIS,61,6.03,304.6,12.7,D,0
33.5711,-5.6497,316.1,1.9,1.3,2018-09-30,1309,Aqua,MODIS,51,6.03,295.6,18.8,D,0
34.8034,-6.138,322.8,1.3,1.1,2018-10-01,1353,Aqua,MODIS,76,6.03,304.2,11.2,D,0
35.5314,-5.5052,334.5,1,1,2018-10-02,1121,Terra,MODIS,85,6.03,303.1,28.3,D,0
33.4822,-6.5406,320.2,1,1,2018-10-02,1122,Terra,MODIS,54,6.03,304.6,7.4,D,0
33.7999,-5.4597,332,1.1,1,2018-10-02,1122,Terra,MODIS,83,6.03,304.4,24.5,D,0
33.7981,-5.4483,320.5,1.1,1,2018-10-02,1122,Terra,MODIS,69,6.03,303.3,9.9,D,0
33.6931,-5.7382,330.9,1,1,2018-10-03,1340,Aqua,MODIS,77,6.03,312.4,16.4,D,0
33.725,-6.3146,333.6,1,1,2018-10-03,1340,Aqua,MODIS,79,6.03,315.6,16.2,D,0
34.8641,-5.9257,330.8,1,1,2018-10-03,1340,Aqua,MODIS,79,6.03,314.4,13.2,D,0
34.7769,-6.0189,322.9,1.1,1,2018-10-04,1109,Terra,MODIS,67,6.03,310.7,7.5,D,0
33.7277,-6.8446,334.8,1.1,1.1,2018-10-04,1109,Terra,MODIS,83,6.03,312.3,22.6,D,0
33.7372,-6.8429,329.5,1.1,1.1,2018-10-04,1109,Terra,MODIS,77,6.03,311.9,15.1,D,0
35.074,-6.0396,318.7,1.1,1,2018-10-04,1109,Terra,MODIS,51,6.03,307.8,5.9,D,0
34.2151,-4.8015,319.9,1,1,2018-10-04,1109,Terra,MODIS,45,6.03,308.4,6,D,0
34.1129,-4.7952,321,1,1,2018-10-04,1109,Terra,MODIS,55,6.03,307.6,6.5,D,0
